id_tarea,id_asignacion,nombre,fecha_asignacion,fecha_limite,estado,tiempo_estimado,tiempo_real,prioridad
9926,1813,Tarea genérica 9926,2019-12-28,2020-01-02,completada,5.0,5.5,media
9927,1813,Tarea genérica 9927,2020-01-12,2020-01-17,completada,5.0,5.5,media
9928,1814,Tarea genérica 9928,2019-07-17,2019-07-22,completada,5.0,5.5,media
9929,1814,Tarea genérica 9929,2019-07-12,2019-07-17,completada,5.0,5.5,media
9930,1814,Tarea genérica 9930,2019-06-30,2019-07-05,completada,5.0,5.5,media
9931,1814,Tarea genérica 9931,2020-04-25,2020-04-30,completada,5.0,5.5,media
9932,1815,Tarea genérica 9932,2016-08-29,2016-09-03,completada,5.0,5.5,media
9933,1815,Tarea genérica 9933,2016-07-25,2016-07-30,completada,5.0,5.5,media
9934,1815,Tarea genérica 9934,2016-04-22,2016-04-27,completada,5.0,5.5,media
9935,1815,Tarea genérica 9935,2016-08-26,2016-08-31,completada,5.0,5.5,media
9936,1815,Tarea genérica 9936,2016-04-17,2016-04-22,completada,5.0,5.5,media
9937,1815,Tarea genérica 9937,2016-10-09,2016-10-14,completada,5.0,5.5,media
9938,1815,Tarea genérica 9938,2016-09-25,2016-09-30,completada,5.0,5.5,media
9939,1815,Tarea genérica 9939,2016-05-13,2016-05-18,completada,5.0,5.5,media
9940,1816,Tarea genérica 9940,2016-07-12,2016-07-17,completada,5.0,5.5,media
9941,1816,Tarea genérica 9941,2016-06-25,2016-06-30,completada,5.0,5.5,media
9942,1816,Tarea genérica 9942,2016-07-27,2016-08-01,completada,5.0,5.5,media
9943,1816,Tarea genérica 9943,2016-10-05,2016-10-10,completada,5.0,5.5,media
9944,1816,Tarea genérica 9944,2016-11-18,2016-11-23,completada,5.0,5.5,media
9945,1816,Tarea genérica 9945,2016-05-31,2016-06-05,completada,5.0,5.5,media
9946,1817,Tarea genérica 9946,2016-10-20,2016-10-25,completada,5.0,5.5,media
9947,1817,Tarea genérica 9947,2016-05-19,2016-05-24,completada,5.0,5.5,media
9948,1817,Tarea genérica 9948,2016-07-30,2016-08-04,completada,5.0,5.5,media
9949,1817,Tarea genérica 9949,2016-08-23,2016-08-28,completada,5.0,5.5,media
9950,1817,Tarea genérica 9950,2016-08-16,2016-08-21,completada,5.0,5.5,media
9951,1817,Tarea genérica 9951,2016-11-01,2016-11-06,completada,5.0,5.5,media
9952,1818,Tarea genérica 9952,2016-11-03,2016-11-08,completada,5.0,5.5,media
9953,1818,Tarea genérica 9953,2016-10-30,2016-11-04,completada,5.0,5.5,media
9954,1818,Tarea genérica 9954,2016-07-03,2016-07-08,completada,5.0,5.5,media
9955,1818,Tarea genérica 9955,2016-04-17,2016-04-22,completada,5.0,5.5,media
9956,1818,Tarea genérica 9956,2016-08-12,2016-08-17,completada,5.0,5.5,media
9957,1819,Tarea genérica 9957,2016-04-16,2016-04-21,completada,5.0,5.5,media
9958,1819,Tarea genérica 9958,2016-04-20,2016-04-25,completada,5.0,5.5,media
9959,1819,Tarea genérica 9959,2016-05-29,2016-06-03,completada,5.0,5.5,media
9960,1819,Tarea genérica 9960,2016-04-26,2016-05-01,completada,5.0,5.5,media
9961,1819,Tarea genérica 9961,2016-08-24,2016-08-29,completada,5.0,5.5,media
9962,1819,Tarea genérica 9962,2016-06-05,2016-06-10,completada,5.0,5.5,media
9963,1819,Tarea genérica 9963,2016-04-03,2016-04-08,completada,5.0,5.5,media
9964,1820,Tarea genérica 9964,2021-07-29,2021-08-03,completada,5.0,5.5,media
9965,1820,Tarea genérica 9965,2021-08-13,2021-08-18,completada,5.0,5.5,media
9966,1820,Tarea genérica 9966,2022-01-08,2022-01-13,completada,5.0,5.5,media
9967,1821,Tarea genérica 9967,2022-01-28,2022-02-02,completada,5.0,5.5,media
9968,1821,Tarea genérica 9968,2021-11-27,2021-12-02,completada,5.0,5.5,media
9969,1821,Tarea genérica 9969,2021-08-24,2021-08-29,completada,5.0,5.5,media
9970,1821,Tarea genérica 9970,2021-09-24,2021-09-29,completada,5.0,5.5,media
9971,1821,Tarea genérica 9971,2021-10-10,2021-10-15,completada,5.0,5.5,media
9972,1821,Tarea genérica 9972,2021-12-05,2021-12-10,completada,5.0,5.5,media
9973,1821,Tarea genérica 9973,2021-09-06,2021-09-11,completada,5.0,5.5,media
9974,1822,Tarea genérica 9974,2022-02-13,2022-02-18,completada,5.0,5.5,media
9975,1822,Tarea genérica 9975,2021-12-11,2021-12-16,completada,5.0,5.5,media
9976,1822,Tarea genérica 9976,2021-12-23,2021-12-28,completada,5.0,5.5,media
9977,1822,Tarea genérica 9977,2021-12-30,2022-01-04,completada,5.0,5.5,media
9978,1822,Tarea genérica 9978,2021-08-09,2021-08-14,completada,5.0,5.5,media
9979,1822,Tarea genérica 9979,2021-08-13,2021-08-18,completada,5.0,5.5,media
9980,1822,Tarea genérica 9980,2022-01-10,2022-01-15,completada,5.0,5.5,media
9981,1822,Tarea genérica 9981,2021-08-12,2021-08-17,completada,5.0,5.5,media
9982,1823,Tarea genérica 9982,2021-10-24,2021-10-29,completada,5.0,5.5,media
9983,1823,Tarea genérica 9983,2022-01-12,2022-01-17,completada,5.0,5.5,media
9984,1823,Tarea genérica 9984,2021-08-10,2021-08-15,completada,5.0,5.5,media
9985,1823,Tarea genérica 9985,2021-12-03,2021-12-08,completada,5.0,5.5,media
9986,1823,Tarea genérica 9986,2021-11-07,2021-11-12,completada,5.0,5.5,media
9987,1823,Tarea genérica 9987,2021-08-26,2021-08-31,completada,5.0,5.5,media
9988,1823,Tarea genérica 9988,2021-11-04,2021-11-09,completada,5.0,5.5,media
9989,1823,Tarea genérica 9989,2022-01-16,2022-01-21,completada,5.0,5.5,media
9990,1824,Tarea genérica 9990,2021-08-03,2021-08-08,completada,5.0,5.5,media
9991,1824,Tarea genérica 9991,2022-01-16,2022-01-21,completada,5.0,5.5,media
9992,1824,Tarea genérica 9992,2021-08-21,2021-08-26,completada,5.0,5.5,media
9993,1824,Tarea genérica 9993,2021-11-27,2021-12-02,completada,5.0,5.5,media
9994,1824,Tarea genérica 9994,2021-12-21,2021-12-26,completada,5.0,5.5,media
9995,1824,Tarea genérica 9995,2021-10-01,2021-10-06,completada,5.0,5.5,media
9996,1824,Tarea genérica 9996,2021-08-12,2021-08-17,completada,5.0,5.5,media
9997,1824,Tarea genérica 9997,2021-09-22,2021-09-27,completada,5.0,5.5,media
9998,1825,Tarea genérica 9998,2021-12-22,2021-12-27,completada,5.0,5.5,media
9999,1825,Tarea genérica 9999,2021-09-27,2021-10-02,completada,5.0,5.5,media
10000,1825,Tarea genérica 10000,2022-01-21,2022-01-26,completada,5.0,5.5,media
10001,1826,Tarea genérica 10001,2021-08-08,2021-08-13,completada,5.0,5.5,media
10002,1826,Tarea genérica 10002,2021-11-06,2021-11-11,completada,5.0,5.5,media
10003,1826,Tarea genérica 10003,2021-11-28,2021-12-03,completada,5.0,5.5,media
10004,1827,Tarea genérica 10004,2021-07-30,2021-08-04,completada,5.0,5.5,media
10005,1827,Tarea genérica 10005,2021-12-22,2021-12-27,completada,5.0,5.5,media
10006,1827,Tarea genérica 10006,2022-01-13,2022-01-18,completada,5.0,5.5,media
10007,1827,Tarea genérica 10007,2021-11-14,2021-11-19,completada,5.0,5.5,media
10008,1827,Tarea genérica 10008,2021-12-21,2021-12-26,completada,5.0,5.5,media
10009,1827,Tarea genérica 10009,2021-11-09,2021-11-14,completada,5.0,5.5,media
10010,1828,Tarea genérica 10010,2021-09-26,2021-10-01,completada,5.0,5.5,media
10011,1828,Tarea genérica 10011,2021-12-17,2021-12-22,completada,5.0,5.5,media
10012,1828,Tarea genérica 10012,2021-11-23,2021-11-28,completada,5.0,5.5,media
10013,1828,Tarea genérica 10013,2021-10-14,2021-10-19,completada,5.0,5.5,media
10014,1828,Tarea genérica 10014,2022-02-15,2022-02-20,completada,5.0,5.5,media
10015,1829,Tarea genérica 10015,2021-11-05,2021-11-10,completada,5.0,5.5,media
10016,1829,Tarea genérica 10016,2021-09-11,2021-09-16,completada,5.0,5.5,media
10017,1829,Tarea genérica 10017,2022-01-02,2022-01-07,completada,5.0,5.5,media
10018,1829,Tarea genérica 10018,2021-10-04,2021-10-09,completada,5.0,5.5,media
10019,1829,Tarea genérica 10019,2021-12-11,2021-12-16,completada,5.0,5.5,media
10020,1829,Tarea genérica 10020,2021-12-15,2021-12-20,completada,5.0,5.5,media
10021,1830,Tarea genérica 10021,2018-12-01,2018-12-06,completada,5.0,5.5,media
10022,1830,Tarea genérica 10022,2018-11-19,2018-11-24,completada,5.0,5.5,media
10023,1830,Tarea genérica 10023,2018-10-04,2018-10-09,completada,5.0,5.5,media
10024,1830,Tarea genérica 10024,2018-07-15,2018-07-20,completada,5.0,5.5,media
10025,1830,Tarea genérica 10025,2018-06-08,2018-06-13,completada,5.0,5.5,media
10026,1830,Tarea genérica 10026,2018-07-26,2018-07-31,completada,5.0,5.5,media
10027,1831,Tarea genérica 10027,2018-10-12,2018-10-17,completada,5.0,5.5,media
10028,1831,Tarea genérica 10028,2018-07-12,2018-07-17,completada,5.0,5.5,media
10029,1831,Tarea genérica 10029,2018-09-26,2018-10-01,completada,5.0,5.5,media
10030,1831,Tarea genérica 10030,2018-07-30,2018-08-04,completada,5.0,5.5,media
10031,1831,Tarea genérica 10031,2018-06-14,2018-06-19,completada,5.0,5.5,media
10032,1831,Tarea genérica 10032,2018-06-12,2018-06-17,completada,5.0,5.5,media
10033,1831,Tarea genérica 10033,2018-11-11,2018-11-16,completada,5.0,5.5,media
10034,1832,Tarea genérica 10034,2018-08-27,2018-09-01,completada,5.0,5.5,media
10035,1832,Tarea genérica 10035,2018-11-04,2018-11-09,completada,5.0,5.5,media
10036,1832,Tarea genérica 10036,2018-06-05,2018-06-10,completada,5.0,5.5,media
10037,1832,Tarea genérica 10037,2018-09-10,2018-09-15,completada,5.0,5.5,media
10038,1832,Tarea genérica 10038,2018-10-27,2018-11-01,completada,5.0,5.5,media
10039,1833,Tarea genérica 10039,2018-06-08,2018-06-13,completada,5.0,5.5,media
10040,1833,Tarea genérica 10040,2018-06-08,2018-06-13,completada,5.0,5.5,media
10041,1833,Tarea genérica 10041,2018-11-10,2018-11-15,completada,5.0,5.5,media
10042,1833,Tarea genérica 10042,2018-11-12,2018-11-17,completada,5.0,5.5,media
10043,1833,Tarea genérica 10043,2018-10-03,2018-10-08,completada,5.0,5.5,media
10044,1833,Tarea genérica 10044,2018-10-18,2018-10-23,completada,5.0,5.5,media
10045,1833,Tarea genérica 10045,2018-09-10,2018-09-15,completada,5.0,5.5,media
10046,1834,Tarea genérica 10046,2018-09-10,2018-09-15,completada,5.0,5.5,media
10047,1834,Tarea genérica 10047,2018-09-11,2018-09-16,completada,5.0,5.5,media
10048,1834,Tarea genérica 10048,2018-12-13,2018-12-18,completada,5.0,5.5,media
10049,1834,Tarea genérica 10049,2018-07-07,2018-07-12,completada,5.0,5.5,media
10050,1835,Tarea genérica 10050,2018-08-17,2018-08-22,completada,5.0,5.5,media
10051,1835,Tarea genérica 10051,2018-07-22,2018-07-27,completada,5.0,5.5,media
10052,1835,Tarea genérica 10052,2018-08-16,2018-08-21,completada,5.0,5.5,media
10053,1836,Tarea genérica 10053,2018-08-18,2018-08-23,completada,5.0,5.5,media
10054,1836,Tarea genérica 10054,2018-07-27,2018-08-01,completada,5.0,5.5,media
10055,1836,Tarea genérica 10055,2018-09-04,2018-09-09,completada,5.0,5.5,media
10056,1837,Tarea genérica 10056,2018-07-27,2018-08-01,completada,5.0,5.5,media
10057,1837,Tarea genérica 10057,2018-12-08,2018-12-13,completada,5.0,5.5,media
10058,1837,Tarea genérica 10058,2018-12-04,2018-12-09,completada,5.0,5.5,media
10059,1837,Tarea genérica 10059,2018-06-22,2018-06-27,completada,5.0,5.5,media
10060,1837,Tarea genérica 10060,2018-08-17,2018-08-22,completada,5.0,5.5,media
10061,1838,Tarea genérica 10061,2016-12-26,2016-12-31,completada,5.0,5.5,media
10062,1838,Tarea genérica 10062,2017-01-05,2017-01-10,completada,5.0,5.5,media
10063,1838,Tarea genérica 10063,2016-11-19,2016-11-24,completada,5.0,5.5,media
10064,1838,Tarea genérica 10064,2017-03-07,2017-03-12,completada,5.0,5.5,media
10065,1839,Tarea genérica 10065,2016-12-25,2016-12-30,completada,5.0,5.5,media
10066,1839,Tarea genérica 10066,2017-02-03,2017-02-08,completada,5.0,5.5,media
10067,1839,Tarea genérica 10067,2017-02-14,2017-02-19,completada,5.0,5.5,media
10068,1840,Tarea genérica 10068,2017-02-16,2017-02-21,completada,5.0,5.5,media
10069,1840,Tarea genérica 10069,2016-09-28,2016-10-03,completada,5.0,5.5,media
10070,1840,Tarea genérica 10070,2016-10-16,2016-10-21,completada,5.0,5.5,media
10071,1840,Tarea genérica 10071,2017-01-05,2017-01-10,completada,5.0,5.5,media
10072,1841,Tarea genérica 10072,2016-09-08,2016-09-13,completada,5.0,5.5,media
10073,1841,Tarea genérica 10073,2017-03-11,2017-03-16,completada,5.0,5.5,media
10074,1841,Tarea genérica 10074,2016-10-15,2016-10-20,completada,5.0,5.5,media
10075,1841,Tarea genérica 10075,2017-02-24,2017-03-01,completada,5.0,5.5,media
10076,1841,Tarea genérica 10076,2016-08-31,2016-09-05,completada,5.0,5.5,media
10077,1841,Tarea genérica 10077,2016-10-20,2016-10-25,completada,5.0,5.5,media
10078,1842,Tarea genérica 10078,2017-02-14,2017-02-19,completada,5.0,5.5,media
10079,1842,Tarea genérica 10079,2016-12-08,2016-12-13,completada,5.0,5.5,media
10080,1842,Tarea genérica 10080,2016-09-28,2016-10-03,completada,5.0,5.5,media
10081,1843,Tarea genérica 10081,2023-09-05,2023-09-10,completada,5.0,5.5,media
10082,1843,Tarea genérica 10082,2023-09-23,2023-09-28,completada,5.0,5.5,media
10083,1843,Tarea genérica 10083,2023-08-03,2023-08-08,completada,5.0,5.5,media
10084,1843,Tarea genérica 10084,2023-09-10,2023-09-15,completada,5.0,5.5,media
10085,1843,Tarea genérica 10085,2023-10-31,2023-11-05,completada,5.0,5.5,media
10086,1844,Tarea genérica 10086,2023-08-25,2023-08-30,completada,5.0,5.5,media
10087,1844,Tarea genérica 10087,2023-09-10,2023-09-15,completada,5.0,5.5,media
10088,1844,Tarea genérica 10088,2023-10-09,2023-10-14,completada,5.0,5.5,media
10089,1844,Tarea genérica 10089,2023-11-06,2023-11-11,completada,5.0,5.5,media
10090,1844,Tarea genérica 10090,2023-11-19,2023-11-24,completada,5.0,5.5,media
10091,1844,Tarea genérica 10091,2023-10-27,2023-11-01,completada,5.0,5.5,media
10092,1844,Tarea genérica 10092,2023-07-24,2023-07-29,completada,5.0,5.5,media
10093,1844,Tarea genérica 10093,2023-10-28,2023-11-02,completada,5.0,5.5,media
10094,1845,Tarea genérica 10094,2023-11-24,2023-11-29,completada,5.0,5.5,media
10095,1845,Tarea genérica 10095,2023-10-31,2023-11-05,completada,5.0,5.5,media
10096,1845,Tarea genérica 10096,2023-09-04,2023-09-09,completada,5.0,5.5,media
10097,1845,Tarea genérica 10097,2023-11-06,2023-11-11,completada,5.0,5.5,media
10098,1845,Tarea genérica 10098,2023-09-09,2023-09-14,completada,5.0,5.5,media
10099,1845,Tarea genérica 10099,2023-07-22,2023-07-27,completada,5.0,5.5,media
10100,1845,Tarea genérica 10100,2023-07-30,2023-08-04,completada,5.0,5.5,media
10101,1846,Tarea genérica 10101,2023-09-18,2023-09-23,completada,5.0,5.5,media
10102,1846,Tarea genérica 10102,2023-09-22,2023-09-27,completada,5.0,5.5,media
10103,1846,Tarea genérica 10103,2023-08-05,2023-08-10,completada,5.0,5.5,media
10104,1846,Tarea genérica 10104,2023-10-09,2023-10-14,completada,5.0,5.5,media
10105,1846,Tarea genérica 10105,2023-07-24,2023-07-29,completada,5.0,5.5,media
10106,1846,Tarea genérica 10106,2023-10-14,2023-10-19,completada,5.0,5.5,media
10107,1846,Tarea genérica 10107,2023-08-19,2023-08-24,completada,5.0,5.5,media
10108,1846,Tarea genérica 10108,2023-11-24,2023-11-29,completada,5.0,5.5,media
10109,1847,Tarea genérica 10109,2023-09-18,2023-09-23,completada,5.0,5.5,media
10110,1847,Tarea genérica 10110,2023-10-19,2023-10-24,completada,5.0,5.5,media
10111,1847,Tarea genérica 10111,2023-09-10,2023-09-15,completada,5.0,5.5,media
10112,1847,Tarea genérica 10112,2023-11-29,2023-12-04,completada,5.0,5.5,media
10113,1847,Tarea genérica 10113,2023-11-01,2023-11-06,completada,5.0,5.5,media
10114,1848,Tarea genérica 10114,2019-09-04,2019-09-09,completada,5.0,5.5,media
10115,1848,Tarea genérica 10115,2019-08-09,2019-08-14,completada,5.0,5.5,media
10116,1848,Tarea genérica 10116,2019-09-26,2019-10-01,completada,5.0,5.5,media
10117,1848,Tarea genérica 10117,2019-08-09,2019-08-14,completada,5.0,5.5,media
10118,1848,Tarea genérica 10118,2019-10-06,2019-10-11,completada,5.0,5.5,media
10119,1848,Tarea genérica 10119,2019-07-03,2019-07-08,completada,5.0,5.5,media
10120,1849,Tarea genérica 10120,2019-09-26,2019-10-01,completada,5.0,5.5,media
10121,1849,Tarea genérica 10121,2019-07-08,2019-07-13,completada,5.0,5.5,media
10122,1849,Tarea genérica 10122,2019-03-23,2019-03-28,completada,5.0,5.5,media
10123,1849,Tarea genérica 10123,2019-04-04,2019-04-09,completada,5.0,5.5,media
10124,1849,Tarea genérica 10124,2019-10-11,2019-10-16,completada,5.0,5.5,media
10125,1849,Tarea genérica 10125,2019-05-05,2019-05-10,completada,5.0,5.5,media
10126,1849,Tarea genérica 10126,2019-07-13,2019-07-18,completada,5.0,5.5,media
10127,1849,Tarea genérica 10127,2019-08-31,2019-09-05,completada,5.0,5.5,media
10128,1850,Tarea genérica 10128,2019-05-08,2019-05-13,completada,5.0,5.5,media
10129,1850,Tarea genérica 10129,2019-07-24,2019-07-29,completada,5.0,5.5,media
10130,1850,Tarea genérica 10130,2019-07-23,2019-07-28,completada,5.0,5.5,media
10131,1850,Tarea genérica 10131,2019-10-13,2019-10-18,completada,5.0,5.5,media
10132,1850,Tarea genérica 10132,2019-10-09,2019-10-14,completada,5.0,5.5,media
10133,1850,Tarea genérica 10133,2019-11-10,2019-11-15,completada,5.0,5.5,media
10134,1851,Tarea genérica 10134,2019-04-06,2019-04-11,completada,5.0,5.5,media
10135,1851,Tarea genérica 10135,2019-04-18,2019-04-23,completada,5.0,5.5,media
10136,1851,Tarea genérica 10136,2019-03-07,2019-03-12,completada,5.0,5.5,media
10137,1851,Tarea genérica 10137,2019-09-20,2019-09-25,completada,5.0,5.5,media
10138,1851,Tarea genérica 10138,2019-11-09,2019-11-14,completada,5.0,5.5,media
10139,1851,Tarea genérica 10139,2019-08-07,2019-08-12,completada,5.0,5.5,media
10140,1852,Tarea genérica 10140,2019-11-20,2019-11-25,completada,5.0,5.5,media
10141,1852,Tarea genérica 10141,2019-08-28,2019-09-02,completada,5.0,5.5,media
10142,1852,Tarea genérica 10142,2019-08-25,2019-08-30,completada,5.0,5.5,media
10143,1852,Tarea genérica 10143,2019-09-11,2019-09-16,completada,5.0,5.5,media
10144,1852,Tarea genérica 10144,2019-10-19,2019-10-24,completada,5.0,5.5,media
10145,1852,Tarea genérica 10145,2019-09-14,2019-09-19,completada,5.0,5.5,media
10146,1853,Tarea genérica 10146,2019-08-18,2019-08-23,completada,5.0,5.5,media
10147,1853,Tarea genérica 10147,2019-03-20,2019-03-25,completada,5.0,5.5,media
10148,1853,Tarea genérica 10148,2019-07-23,2019-07-28,completada,5.0,5.5,media
10149,1853,Tarea genérica 10149,2019-04-03,2019-04-08,completada,5.0,5.5,media
10150,1854,Tarea genérica 10150,2019-10-08,2019-10-13,completada,5.0,5.5,media
10151,1854,Tarea genérica 10151,2019-11-22,2019-11-27,completada,5.0,5.5,media
10152,1854,Tarea genérica 10152,2019-07-26,2019-07-31,completada,5.0,5.5,media
10153,1854,Tarea genérica 10153,2019-09-22,2019-09-27,completada,5.0,5.5,media
10154,1854,Tarea genérica 10154,2019-09-18,2019-09-23,completada,5.0,5.5,media
10155,1854,Tarea genérica 10155,2019-05-11,2019-05-16,completada,5.0,5.5,media
10156,1854,Tarea genérica 10156,2019-11-12,2019-11-17,completada,5.0,5.5,media
10157,1854,Tarea genérica 10157,2019-05-10,2019-05-15,completada,5.0,5.5,media
10158,1855,Tarea genérica 10158,2019-08-21,2019-08-26,completada,5.0,5.5,media
10159,1855,Tarea genérica 10159,2019-09-22,2019-09-27,completada,5.0,5.5,media
10160,1855,Tarea genérica 10160,2019-06-13,2019-06-18,completada,5.0,5.5,media
10161,1856,Tarea genérica 10161,2019-05-22,2019-05-27,completada,5.0,5.5,media
10162,1856,Tarea genérica 10162,2019-12-10,2019-12-15,completada,5.0,5.5,media
10163,1856,Tarea genérica 10163,2019-10-18,2019-10-23,completada,5.0,5.5,media
10164,1857,Tarea genérica 10164,2019-06-01,2019-06-06,completada,5.0,5.5,media
10165,1857,Tarea genérica 10165,2019-05-23,2019-05-28,completada,5.0,5.5,media
10166,1857,Tarea genérica 10166,2019-06-18,2019-06-23,completada,5.0,5.5,media
10167,1857,Tarea genérica 10167,2019-07-05,2019-07-10,completada,5.0,5.5,media
10168,1858,Tarea genérica 10168,2019-09-15,2019-09-20,completada,5.0,5.5,media
10169,1858,Tarea genérica 10169,2019-06-30,2019-07-05,completada,5.0,5.5,media
10170,1858,Tarea genérica 10170,2019-10-03,2019-10-08,completada,5.0,5.5,media
10171,1859,Tarea genérica 10171,2019-08-06,2019-08-11,completada,5.0,5.5,media
10172,1859,Tarea genérica 10172,2019-08-22,2019-08-27,completada,5.0,5.5,media
10173,1859,Tarea genérica 10173,2019-06-02,2019-06-07,completada,5.0,5.5,media
10174,1860,Tarea genérica 10174,2019-07-28,2019-08-02,completada,5.0,5.5,media
10175,1860,Tarea genérica 10175,2019-07-11,2019-07-16,completada,5.0,5.5,media
10176,1860,Tarea genérica 10176,2019-11-25,2019-11-30,completada,5.0,5.5,media
10177,1861,Tarea genérica 10177,2019-06-06,2019-06-11,completada,5.0,5.5,media
10178,1861,Tarea genérica 10178,2019-11-27,2019-12-02,completada,5.0,5.5,media
10179,1861,Tarea genérica 10179,2019-09-26,2019-10-01,completada,5.0,5.5,media
10180,1861,Tarea genérica 10180,2019-06-15,2019-06-20,completada,5.0,5.5,media
10181,1861,Tarea genérica 10181,2019-08-11,2019-08-16,completada,5.0,5.5,media
10182,1861,Tarea genérica 10182,2019-07-24,2019-07-29,completada,5.0,5.5,media
10183,1861,Tarea genérica 10183,2019-06-16,2019-06-21,completada,5.0,5.5,media
10184,1862,Tarea genérica 10184,2019-06-25,2019-06-30,completada,5.0,5.5,media
10185,1862,Tarea genérica 10185,2019-11-23,2019-11-28,completada,5.0,5.5,media
10186,1862,Tarea genérica 10186,2019-09-11,2019-09-16,completada,5.0,5.5,media
10187,1862,Tarea genérica 10187,2019-08-05,2019-08-10,completada,5.0,5.5,media
10188,1862,Tarea genérica 10188,2019-05-30,2019-06-04,completada,5.0,5.5,media
10189,1862,Tarea genérica 10189,2019-09-07,2019-09-12,completada,5.0,5.5,media
10190,1862,Tarea genérica 10190,2019-10-03,2019-10-08,completada,5.0,5.5,media
10191,1862,Tarea genérica 10191,2019-06-22,2019-06-27,completada,5.0,5.5,media
10192,1863,Tarea genérica 10192,2019-08-04,2019-08-09,completada,5.0,5.5,media
10193,1863,Tarea genérica 10193,2019-11-01,2019-11-06,completada,5.0,5.5,media
10194,1863,Tarea genérica 10194,2019-05-26,2019-05-31,completada,5.0,5.5,media
10195,1863,Tarea genérica 10195,2019-08-13,2019-08-18,completada,5.0,5.5,media
10196,1863,Tarea genérica 10196,2019-05-15,2019-05-20,completada,5.0,5.5,media
10197,1863,Tarea genérica 10197,2019-09-19,2019-09-24,completada,5.0,5.5,media
10198,1864,Tarea genérica 10198,2019-12-04,2019-12-09,completada,5.0,5.5,media
10199,1864,Tarea genérica 10199,2019-09-18,2019-09-23,completada,5.0,5.5,media
10200,1864,Tarea genérica 10200,2019-11-04,2019-11-09,completada,5.0,5.5,media
10201,1864,Tarea genérica 10201,2019-12-13,2019-12-18,completada,5.0,5.5,media
10202,1864,Tarea genérica 10202,2019-11-07,2019-11-12,completada,5.0,5.5,media
10203,1865,Tarea genérica 10203,2020-09-21,2020-09-26,completada,5.0,5.5,media
10204,1865,Tarea genérica 10204,2021-04-09,2021-04-14,completada,5.0,5.5,media
10205,1865,Tarea genérica 10205,2021-02-18,2021-02-23,completada,5.0,5.5,media
10206,1865,Tarea genérica 10206,2020-09-24,2020-09-29,completada,5.0,5.5,media
10207,1865,Tarea genérica 10207,2021-05-16,2021-05-21,completada,5.0,5.5,media
10208,1865,Tarea genérica 10208,2021-08-01,2021-08-06,completada,5.0,5.5,media
10209,1866,Tarea genérica 10209,2020-08-30,2020-09-04,completada,5.0,5.5,media
10210,1866,Tarea genérica 10210,2021-06-04,2021-06-09,completada,5.0,5.5,media
10211,1866,Tarea genérica 10211,2021-10-25,2021-10-30,completada,5.0,5.5,media
10212,1866,Tarea genérica 10212,2021-10-04,2021-10-09,completada,5.0,5.5,media
10213,1866,Tarea genérica 10213,2021-04-30,2021-05-05,completada,5.0,5.5,media
10214,1866,Tarea genérica 10214,2021-03-29,2021-04-03,completada,5.0,5.5,media
10215,1866,Tarea genérica 10215,2021-01-19,2021-01-24,completada,5.0,5.5,media
10216,1866,Tarea genérica 10216,2021-07-02,2021-07-07,completada,5.0,5.5,media
10217,1867,Tarea genérica 10217,2021-07-24,2021-07-29,completada,5.0,5.5,media
10218,1867,Tarea genérica 10218,2021-04-16,2021-04-21,completada,5.0,5.5,media
10219,1867,Tarea genérica 10219,2021-05-23,2021-05-28,completada,5.0,5.5,media
10220,1868,Tarea genérica 10220,2021-10-31,2021-11-05,completada,5.0,5.5,media
10221,1868,Tarea genérica 10221,2020-11-07,2020-11-12,completada,5.0,5.5,media
10222,1868,Tarea genérica 10222,2021-05-04,2021-05-09,completada,5.0,5.5,media
10223,1868,Tarea genérica 10223,2021-05-16,2021-05-21,completada,5.0,5.5,media
10224,1868,Tarea genérica 10224,2020-09-01,2020-09-06,completada,5.0,5.5,media
10225,1868,Tarea genérica 10225,2021-02-04,2021-02-09,completada,5.0,5.5,media
10226,1869,Tarea genérica 10226,2021-01-27,2021-02-01,completada,5.0,5.5,media
10227,1869,Tarea genérica 10227,2021-08-11,2021-08-16,completada,5.0,5.5,media
10228,1869,Tarea genérica 10228,2021-11-12,2021-11-17,completada,5.0,5.5,media
10229,1869,Tarea genérica 10229,2021-05-11,2021-05-16,completada,5.0,5.5,media
10230,1869,Tarea genérica 10230,2021-06-17,2021-06-22,completada,5.0,5.5,media
10231,1869,Tarea genérica 10231,2021-11-22,2021-11-27,completada,5.0,5.5,media
10232,1870,Tarea genérica 10232,2021-08-02,2021-08-07,completada,5.0,5.5,media
10233,1870,Tarea genérica 10233,2021-05-22,2021-05-27,completada,5.0,5.5,media
10234,1870,Tarea genérica 10234,2021-08-04,2021-08-09,completada,5.0,5.5,media
10235,1870,Tarea genérica 10235,2021-03-20,2021-03-25,completada,5.0,5.5,media
10236,1870,Tarea genérica 10236,2020-12-15,2020-12-20,completada,5.0,5.5,media
10237,1871,Tarea genérica 10237,2017-03-15,2017-03-20,completada,5.0,5.5,media
10238,1871,Tarea genérica 10238,2017-03-08,2017-03-13,completada,5.0,5.5,media
10239,1871,Tarea genérica 10239,2017-02-28,2017-03-05,completada,5.0,5.5,media
10240,1872,Tarea genérica 10240,2017-03-14,2017-03-19,completada,5.0,5.5,media
10241,1872,Tarea genérica 10241,2017-02-19,2017-02-24,completada,5.0,5.5,media
