id_prueba,id_asignacion,descripcion,tipo,fecha_ejecucion,resultado,severidad_defecto,tiempo_resolucion_horas
26004,2190,Prueba auto 26004,sistema,2024-03-20,éxito,nula,0
26005,2192,Prueba auto 26005,integración,2024-01-03,éxito,nula,0
26006,2192,Prueba auto 26006,sistema,2024-01-24,éxito,nula,0
26007,2192,Prueba auto 26007,sistema,2023-10-07,éxito,nula,0
26008,2192,Prueba auto 26008,integración,2023-08-28,fallo,media,4
26009,2192,Prueba auto 26009,sistema,2023-12-04,éxito,nula,0
26010,2192,Prueba auto 26010,integración,2023-12-21,éxito,nula,0
26011,2192,Prueba auto 26011,integración,2024-02-06,éxito,nula,0
26012,2192,Prueba auto 26012,integración,2023-12-01,fallo,baja,5
26013,2192,Prueba auto 26013,sistema,2023-09-19,fallo,crítica,3
26014,2192,Prueba auto 26014,integración,2024-03-13,fallo,media,2
26015,2192,Prueba auto 26015,integración,2024-03-07,éxito,nula,0
26016,2192,Prueba auto 26016,sistema,2023-07-25,fallo,alta,6
26017,2192,Prueba auto 26017,sistema,2023-12-27,éxito,nula,0
26018,2192,Prueba auto 26018,sistema,2024-05-30,fallo,alta,1
26019,2192,Prueba auto 26019,integración,2024-04-11,éxito,nula,0
26020,2192,Prueba auto 26020,integración,2024-05-19,éxito,nula,0
26021,2192,Prueba auto 26021,integración,2023-12-08,éxito,nula,0
26022,2192,Prueba auto 26022,sistema,2024-03-11,éxito,nula,0
26023,2192,Prueba auto 26023,integración,2024-04-11,éxito,nula,0
26024,2192,Prueba auto 26024,integración,2024-04-17,fallo,media,6
26025,2192,Prueba auto 26025,integración,2024-04-03,éxito,nula,0
26026,2192,Prueba auto 26026,sistema,2024-03-17,éxito,nula,0
26027,2192,Prueba auto 26027,sistema,2024-01-15,fallo,crítica,3
26028,2192,Prueba auto 26028,sistema,2024-06-17,fallo,media,8
26029,2192,Prueba auto 26029,integración,2023-12-18,éxito,nula,0
26030,2192,Prueba auto 26030,sistema,2024-01-20,éxito,nula,0
26031,2192,Prueba auto 26031,integración,2024-05-07,fallo,alta,5
26032,2192,Prueba auto 26032,integración,2024-02-13,éxito,nula,0
26033,2192,Prueba auto 26033,sistema,2024-01-15,éxito,nula,0
26034,2192,Prueba auto 26034,integración,2023-11-24,fallo,media,2
26035,2192,Prueba auto 26035,integración,2024-04-06,éxito,nula,0
26036,2192,Prueba auto 26036,sistema,2024-03-18,éxito,nula,0
26037,2192,Prueba auto 26037,integración,2024-02-24,éxito,nula,0
26038,2192,Prueba auto 26038,sistema,2024-05-12,éxito,nula,0
26039,2192,Prueba auto 26039,integración,2023-11-25,éxito,nula,0
26040,2192,Prueba auto 26040,sistema,2024-04-09,éxito,nula,0
26041,2192,Prueba auto 26041,sistema,2024-05-05,éxito,nula,0
26042,2192,Prueba auto 26042,integración,2024-05-07,éxito,nula,0
26043,2192,Prueba auto 26043,sistema,2024-01-16,fallo,baja,8
26044,2192,Prueba auto 26044,integración,2024-05-29,éxito,nula,0
26045,2192,Prueba auto 26045,integración,2024-04-14,fallo,alta,3
26046,2192,Prueba auto 26046,integración,2024-03-04,éxito,nula,0
26047,2192,Prueba auto 26047,integración,2024-02-15,éxito,nula,0
26048,2192,Prueba auto 26048,integración,2024-05-23,éxito,nula,0
26049,2192,Prueba auto 26049,sistema,2024-06-10,éxito,nula,0
26050,2192,Prueba auto 26050,sistema,2023-09-17,éxito,nula,0
26051,2192,Prueba auto 26051,integración,2023-10-21,éxito,nula,0
26052,2192,Prueba auto 26052,sistema,2024-04-23,éxito,nula,0
26053,2192,Prueba auto 26053,integración,2024-03-23,fallo,media,5
26054,2192,Prueba auto 26054,sistema,2024-04-08,éxito,nula,0
26055,2192,Prueba auto 26055,integración,2024-03-04,éxito,nula,0
26056,2192,Prueba auto 26056,integración,2024-03-27,éxito,nula,0
26057,2192,Prueba auto 26057,sistema,2023-10-17,éxito,nula,0
26058,2192,Prueba auto 26058,sistema,2024-04-06,éxito,nula,0
26059,2192,Prueba auto 26059,sistema,2024-03-25,éxito,nula,0
26060,2194,Prueba auto 26060,sistema,2017-02-23,fallo,media,6
26061,2194,Prueba auto 26061,integración,2017-06-28,éxito,nula,0
26062,2194,Prueba auto 26062,sistema,2017-03-26,éxito,nula,0
26063,2194,Prueba auto 26063,sistema,2017-04-22,éxito,nula,0
26064,2194,Prueba auto 26064,integración,2017-03-30,éxito,nula,0
26065,2194,Prueba auto 26065,integración,2017-06-26,éxito,nula,0
26066,2194,Prueba auto 26066,sistema,2017-06-13,éxito,nula,0
26067,2194,Prueba auto 26067,integración,2017-05-14,éxito,nula,0
26068,2194,Prueba auto 26068,sistema,2017-06-12,éxito,nula,0
26069,2194,Prueba auto 26069,integración,2017-06-21,éxito,nula,0
26070,2194,Prueba auto 26070,integración,2017-04-18,fallo,crítica,4
26071,2194,Prueba auto 26071,sistema,2017-04-24,éxito,nula,0
26072,2194,Prueba auto 26072,sistema,2017-06-01,éxito,nula,0
26073,2194,Prueba auto 26073,integración,2017-02-25,éxito,nula,0
26074,2194,Prueba auto 26074,sistema,2017-04-13,éxito,nula,0
26075,2194,Prueba auto 26075,integración,2017-06-11,fallo,media,2
26076,2194,Prueba auto 26076,sistema,2017-05-28,éxito,nula,0
26077,2194,Prueba auto 26077,sistema,2017-06-09,éxito,nula,0
26078,2194,Prueba auto 26078,integración,2017-03-19,éxito,nula,0
26079,2194,Prueba auto 26079,integración,2017-03-26,éxito,nula,0
26080,2194,Prueba auto 26080,sistema,2017-02-21,éxito,nula,0
26081,2194,Prueba auto 26081,sistema,2017-07-04,éxito,nula,0
26082,2194,Prueba auto 26082,integración,2017-05-04,éxito,nula,0
26083,2194,Prueba auto 26083,sistema,2017-04-11,éxito,nula,0
26084,2194,Prueba auto 26084,integración,2017-04-19,éxito,nula,0
26085,2194,Prueba auto 26085,integración,2017-06-08,éxito,nula,0
26086,2194,Prueba auto 26086,integración,2017-06-17,éxito,nula,0
26087,2194,Prueba auto 26087,integración,2017-07-23,éxito,nula,0
26088,2194,Prueba auto 26088,sistema,2017-03-13,éxito,nula,0
26089,2194,Prueba auto 26089,sistema,2017-05-06,éxito,nula,0
26090,2194,Prueba auto 26090,integración,2017-04-11,éxito,nula,0
26091,2194,Prueba auto 26091,integración,2017-07-21,fallo,media,7
26092,2194,Prueba auto 26092,integración,2017-07-29,éxito,nula,0
26093,2194,Prueba auto 26093,sistema,2017-03-09,éxito,nula,0
26094,2194,Prueba auto 26094,integración,2017-05-28,éxito,nula,0
26095,2194,Prueba auto 26095,sistema,2017-05-08,éxito,nula,0
26096,2194,Prueba auto 26096,integración,2017-03-27,éxito,nula,0
26097,2194,Prueba auto 26097,integración,2017-05-17,éxito,nula,0
26098,2194,Prueba auto 26098,sistema,2017-05-28,éxito,nula,0
26099,2194,Prueba auto 26099,integración,2017-03-19,éxito,nula,0
26100,2194,Prueba auto 26100,sistema,2017-03-04,éxito,nula,0
26101,2199,Prueba auto 26101,integración,2017-07-17,fallo,baja,6
26102,2199,Prueba auto 26102,sistema,2017-07-26,éxito,nula,0
26103,2199,Prueba auto 26103,sistema,2017-05-13,fallo,baja,4
26104,2199,Prueba auto 26104,integración,2017-07-24,éxito,nula,0
26105,2199,Prueba auto 26105,integración,2017-07-23,fallo,media,4
26106,2199,Prueba auto 26106,integración,2017-07-09,éxito,nula,0
26107,2199,Prueba auto 26107,sistema,2017-05-05,éxito,nula,0
26108,2199,Prueba auto 26108,sistema,2016-12-22,éxito,nula,0
26109,2199,Prueba auto 26109,integración,2017-06-22,éxito,nula,0
26110,2199,Prueba auto 26110,sistema,2017-05-06,éxito,nula,0
26111,2199,Prueba auto 26111,integración,2017-06-10,éxito,nula,0
26112,2199,Prueba auto 26112,integración,2017-05-28,éxito,nula,0
26113,2199,Prueba auto 26113,sistema,2017-02-26,éxito,nula,0
26114,2199,Prueba auto 26114,integración,2017-07-04,fallo,baja,3
26115,2199,Prueba auto 26115,integración,2017-06-23,éxito,nula,0
26116,2199,Prueba auto 26116,sistema,2017-04-29,fallo,media,4
26117,2199,Prueba auto 26117,integración,2017-04-05,fallo,baja,1
26118,2199,Prueba auto 26118,sistema,2017-07-13,éxito,nula,0
26119,2199,Prueba auto 26119,integración,2017-07-08,éxito,nula,0
26120,2199,Prueba auto 26120,integración,2017-07-14,éxito,nula,0
26121,2199,Prueba auto 26121,sistema,2017-04-19,éxito,nula,0
26122,2199,Prueba auto 26122,sistema,2017-04-16,éxito,nula,0
26123,2199,Prueba auto 26123,sistema,2017-05-30,éxito,nula,0
26124,2199,Prueba auto 26124,integración,2017-07-23,éxito,nula,0
26125,2199,Prueba auto 26125,sistema,2017-05-17,éxito,nula,0
26126,2199,Prueba auto 26126,integración,2017-06-28,éxito,nula,0
26127,2199,Prueba auto 26127,sistema,2017-04-15,éxito,nula,0
26128,2199,Prueba auto 26128,integración,2017-07-10,fallo,media,5
26129,2199,Prueba auto 26129,integración,2017-05-13,éxito,nula,0
26130,2199,Prueba auto 26130,sistema,2017-07-20,éxito,nula,0
26131,2199,Prueba auto 26131,sistema,2017-05-14,éxito,nula,0
26132,2199,Prueba auto 26132,sistema,2017-07-05,éxito,nula,0
26133,2199,Prueba auto 26133,sistema,2017-06-27,éxito,nula,0
26134,2199,Prueba auto 26134,sistema,2017-04-01,éxito,nula,0
26135,2199,Prueba auto 26135,sistema,2017-04-11,éxito,nula,0
26136,2199,Prueba auto 26136,sistema,2017-07-02,éxito,nula,0
26137,2199,Prueba auto 26137,sistema,2017-06-01,éxito,nula,0
26138,2199,Prueba auto 26138,integración,2017-06-29,éxito,nula,0
26139,2199,Prueba auto 26139,sistema,2017-05-24,éxito,nula,0
26140,2200,Prueba auto 26140,integración,2017-07-13,éxito,nula,0
26141,2200,Prueba auto 26141,integración,2017-04-30,éxito,nula,0
26142,2200,Prueba auto 26142,sistema,2017-06-26,éxito,nula,0
26143,2200,Prueba auto 26143,integración,2017-04-27,fallo,baja,5
26144,2200,Prueba auto 26144,sistema,2017-08-03,éxito,nula,0
26145,2200,Prueba auto 26145,integración,2017-04-14,fallo,alta,6
26146,2200,Prueba auto 26146,sistema,2017-07-26,éxito,nula,0
26147,2200,Prueba auto 26147,sistema,2017-01-15,fallo,alta,7
26148,2200,Prueba auto 26148,sistema,2017-03-29,éxito,nula,0
26149,2200,Prueba auto 26149,integración,2017-06-15,éxito,nula,0
26150,2200,Prueba auto 26150,sistema,2017-05-26,éxito,nula,0
26151,2200,Prueba auto 26151,integración,2017-06-04,éxito,nula,0
26152,2200,Prueba auto 26152,integración,2017-05-21,éxito,nula,0
26153,2200,Prueba auto 26153,integración,2017-06-25,éxito,nula,0
26154,2200,Prueba auto 26154,integración,2017-03-20,éxito,nula,0
26155,2200,Prueba auto 26155,integración,2017-03-31,éxito,nula,0
26156,2200,Prueba auto 26156,sistema,2017-06-05,éxito,nula,0
26157,2200,Prueba auto 26157,integración,2017-06-30,fallo,media,6
26158,2200,Prueba auto 26158,sistema,2017-04-23,éxito,nula,0
26159,2200,Prueba auto 26159,integración,2017-05-25,éxito,nula,0
26160,2200,Prueba auto 26160,integración,2017-07-14,éxito,nula,0
26161,2200,Prueba auto 26161,integración,2017-04-04,fallo,baja,7
26162,2200,Prueba auto 26162,sistema,2017-07-23,éxito,nula,0
26163,2200,Prueba auto 26163,integración,2017-02-13,éxito,nula,0
26164,2200,Prueba auto 26164,integración,2017-03-29,éxito,nula,0
26165,2200,Prueba auto 26165,integración,2017-06-27,éxito,nula,0
26166,2200,Prueba auto 26166,sistema,2017-06-24,fallo,crítica,6
26167,2200,Prueba auto 26167,integración,2017-03-06,fallo,media,8
26168,2200,Prueba auto 26168,integración,2017-06-26,fallo,media,2
26169,2200,Prueba auto 26169,sistema,2017-04-04,éxito,nula,0
26170,2200,Prueba auto 26170,integración,2017-06-30,éxito,nula,0
26171,2200,Prueba auto 26171,integración,2017-05-02,éxito,nula,0
26172,2200,Prueba auto 26172,sistema,2017-07-01,éxito,nula,0
26173,2200,Prueba auto 26173,sistema,2017-06-13,fallo,baja,7
26174,2200,Prueba auto 26174,sistema,2017-06-09,éxito,nula,0
26175,2200,Prueba auto 26175,sistema,2017-03-20,éxito,nula,0
26176,2200,Prueba auto 26176,integración,2017-07-12,éxito,nula,0
26177,2200,Prueba auto 26177,integración,2017-05-08,fallo,baja,4
26178,2200,Prueba auto 26178,sistema,2017-04-06,éxito,nula,0
26179,2200,Prueba auto 26179,integración,2017-06-23,éxito,nula,0
26180,2200,Prueba auto 26180,sistema,2017-05-29,éxito,nula,0
26181,2200,Prueba auto 26181,integración,2017-05-14,éxito,nula,0
26182,2200,Prueba auto 26182,integración,2017-07-11,fallo,alta,5
26183,2200,Prueba auto 26183,integración,2017-06-15,éxito,nula,0
26184,2200,Prueba auto 26184,sistema,2017-07-22,éxito,nula,0
26185,2200,Prueba auto 26185,sistema,2017-05-31,éxito,nula,0
26186,2200,Prueba auto 26186,sistema,2017-06-15,fallo,alta,2
26187,2200,Prueba auto 26187,integración,2017-04-22,éxito,nula,0
26188,2200,Prueba auto 26188,integración,2017-06-21,fallo,crítica,2
26189,2200,Prueba auto 26189,integración,2017-03-17,fallo,baja,8
26190,2200,Prueba auto 26190,integración,2017-03-23,éxito,nula,0
26191,2200,Prueba auto 26191,sistema,2017-06-15,éxito,nula,0
26192,2200,Prueba auto 26192,integración,2017-06-22,fallo,baja,6
26193,2200,Prueba auto 26193,sistema,2017-07-09,éxito,nula,0
26194,2200,Prueba auto 26194,integración,2017-07-04,éxito,nula,0
26195,2200,Prueba auto 26195,sistema,2017-01-21,éxito,nula,0
26196,2200,Prueba auto 26196,integración,2017-05-17,éxito,nula,0
26197,2200,Prueba auto 26197,sistema,2017-07-16,éxito,nula,0
26198,2203,Prueba auto 26198,integración,2021-08-04,fallo,media,3
26199,2203,Prueba auto 26199,sistema,2021-07-26,éxito,nula,0
26200,2203,Prueba auto 26200,sistema,2021-08-05,éxito,nula,0
26201,2203,Prueba auto 26201,integración,2021-08-08,éxito,nula,0
26202,2203,Prueba auto 26202,integración,2021-07-14,fallo,media,5
26203,2203,Prueba auto 26203,integración,2021-08-15,éxito,nula,0
26204,2203,Prueba auto 26204,integración,2021-08-21,éxito,nula,0
26205,2203,Prueba auto 26205,sistema,2021-07-31,éxito,nula,0
26206,2203,Prueba auto 26206,sistema,2021-08-19,fallo,baja,7
26207,2203,Prueba auto 26207,sistema,2021-08-09,éxito,nula,0
26208,2203,Prueba auto 26208,sistema,2021-08-01,éxito,nula,0
26209,2203,Prueba auto 26209,sistema,2021-08-03,éxito,nula,0
26210,2203,Prueba auto 26210,sistema,2021-07-31,éxito,nula,0
26211,2203,Prueba auto 26211,integración,2021-08-06,éxito,nula,0
26212,2203,Prueba auto 26212,sistema,2021-07-17,éxito,nula,0
26213,2203,Prueba auto 26213,integración,2021-07-30,éxito,nula,0
26214,2203,Prueba auto 26214,integración,2021-08-16,éxito,nula,0
26215,2203,Prueba auto 26215,integración,2021-08-14,éxito,nula,0
26216,2203,Prueba auto 26216,integración,2021-08-16,éxito,nula,0
26217,2203,Prueba auto 26217,sistema,2021-08-19,éxito,nula,0
26218,2203,Prueba auto 26218,sistema,2021-08-04,éxito,nula,0
26219,2203,Prueba auto 26219,sistema,2021-08-12,fallo,alta,4
26220,2203,Prueba auto 26220,sistema,2021-08-02,éxito,nula,0
26221,2203,Prueba auto 26221,integración,2021-07-14,éxito,nula,0
26222,2203,Prueba auto 26222,integración,2021-07-30,éxito,nula,0
26223,2203,Prueba auto 26223,sistema,2021-08-09,éxito,nula,0
26224,2203,Prueba auto 26224,sistema,2021-08-08,fallo,baja,3
26225,2203,Prueba auto 26225,sistema,2021-07-24,fallo,crítica,5
26226,2203,Prueba auto 26226,integración,2021-08-17,éxito,nula,0
26227,2203,Prueba auto 26227,sistema,2021-08-10,éxito,nula,0
26228,2203,Prueba auto 26228,sistema,2021-07-30,fallo,alta,7
26229,2204,Prueba auto 26229,sistema,2021-08-13,fallo,media,1
26230,2204,Prueba auto 26230,sistema,2021-07-30,éxito,nula,0
26231,2204,Prueba auto 26231,integración,2021-08-05,éxito,nula,0
26232,2204,Prueba auto 26232,integración,2021-08-05,éxito,nula,0
26233,2204,Prueba auto 26233,integración,2021-07-23,fallo,media,5
26234,2204,Prueba auto 26234,sistema,2021-07-27,fallo,media,3
26235,2204,Prueba auto 26235,sistema,2021-08-02,fallo,crítica,3
26236,2204,Prueba auto 26236,sistema,2021-08-02,fallo,crítica,1
26237,2204,Prueba auto 26237,sistema,2021-08-09,éxito,nula,0
26238,2204,Prueba auto 26238,sistema,2021-07-16,éxito,nula,0
26239,2204,Prueba auto 26239,sistema,2021-07-25,éxito,nula,0
26240,2204,Prueba auto 26240,sistema,2021-07-29,éxito,nula,0
26241,2204,Prueba auto 26241,sistema,2021-08-16,éxito,nula,0
26242,2204,Prueba auto 26242,integración,2021-08-09,fallo,crítica,2
26243,2204,Prueba auto 26243,sistema,2021-07-22,éxito,nula,0
26244,2204,Prueba auto 26244,sistema,2021-08-15,fallo,media,3
26245,2204,Prueba auto 26245,integración,2021-07-27,éxito,nula,0
26246,2204,Prueba auto 26246,integración,2021-07-14,éxito,nula,0
26247,2204,Prueba auto 26247,integración,2021-07-15,éxito,nula,0
26248,2204,Prueba auto 26248,sistema,2021-08-11,fallo,media,6
26249,2204,Prueba auto 26249,sistema,2021-08-02,éxito,nula,0
26250,2204,Prueba auto 26250,integración,2021-07-17,éxito,nula,0
26251,2204,Prueba auto 26251,sistema,2021-08-05,éxito,nula,0
26252,2209,Prueba auto 26252,sistema,2021-07-10,éxito,nula,0
26253,2209,Prueba auto 26253,integración,2021-08-07,éxito,nula,0
26254,2209,Prueba auto 26254,sistema,2021-07-27,éxito,nula,0
26255,2209,Prueba auto 26255,sistema,2021-07-25,éxito,nula,0
26256,2209,Prueba auto 26256,integración,2021-08-11,éxito,nula,0
26257,2209,Prueba auto 26257,sistema,2021-08-14,éxito,nula,0
26258,2209,Prueba auto 26258,sistema,2021-08-16,éxito,nula,0
26259,2209,Prueba auto 26259,sistema,2021-07-13,éxito,nula,0
26260,2209,Prueba auto 26260,integración,2021-08-01,éxito,nula,0
26261,2209,Prueba auto 26261,sistema,2021-07-14,éxito,nula,0
26262,2209,Prueba auto 26262,integración,2021-08-19,fallo,baja,7
26263,2209,Prueba auto 26263,integración,2021-07-07,éxito,nula,0
26264,2209,Prueba auto 26264,sistema,2021-07-16,éxito,nula,0
26265,2209,Prueba auto 26265,integración,2021-07-26,éxito,nula,0
26266,2209,Prueba auto 26266,sistema,2021-07-13,éxito,nula,0
26267,2209,Prueba auto 26267,integración,2021-08-05,éxito,nula,0
26268,2209,Prueba auto 26268,integración,2021-07-14,fallo,media,5
26269,2209,Prueba auto 26269,integración,2021-08-02,fallo,media,1
26270,2209,Prueba auto 26270,sistema,2021-08-16,éxito,nula,0
26271,2209,Prueba auto 26271,sistema,2021-08-15,éxito,nula,0
26272,2209,Prueba auto 26272,integración,2021-07-29,éxito,nula,0
26273,2209,Prueba auto 26273,integración,2021-08-02,éxito,nula,0
26274,2210,Prueba auto 26274,sistema,2025-11-22,éxito,nula,0
26275,2210,Prueba auto 26275,integración,2025-11-24,éxito,nula,0
26276,2210,Prueba auto 26276,integración,2025-11-25,éxito,nula,0
26277,2210,Prueba auto 26277,sistema,2025-11-16,éxito,nula,0
26278,2210,Prueba auto 26278,sistema,2025-11-25,éxito,nula,0
26279,2210,Prueba auto 26279,integración,2025-11-21,éxito,nula,0
26280,2210,Prueba auto 26280,sistema,2025-11-23,fallo,baja,5
26281,2210,Prueba auto 26281,sistema,2025-11-24,éxito,nula,0
26282,2210,Prueba auto 26282,integración,2025-11-24,éxito,nula,0
26283,2210,Prueba auto 26283,integración,2025-11-18,éxito,nula,0
26284,2210,Prueba auto 26284,integración,2025-11-19,éxito,nula,0
26285,2210,Prueba auto 26285,sistema,2025-11-20,éxito,nula,0
26286,2210,Prueba auto 26286,integración,2025-11-25,éxito,nula,0
26287,2210,Prueba auto 26287,integración,2025-11-26,éxito,nula,0
26288,2210,Prueba auto 26288,sistema,2025-11-21,éxito,nula,0
26289,2210,Prueba auto 26289,sistema,2025-11-24,éxito,nula,0
26290,2210,Prueba auto 26290,sistema,2025-11-22,éxito,nula,0
26291,2210,Prueba auto 26291,integración,2025-11-24,éxito,nula,0
26292,2210,Prueba auto 26292,sistema,2025-11-23,éxito,nula,0
26293,2210,Prueba auto 26293,sistema,2025-11-22,éxito,nula,0
26294,2210,Prueba auto 26294,sistema,2025-11-24,éxito,nula,0
26295,2210,Prueba auto 26295,integración,2025-11-18,éxito,nula,0
26296,2210,Prueba auto 26296,sistema,2025-11-23,éxito,nula,0
26297,2210,Prueba auto 26297,integración,2025-11-23,éxito,nula,0
26298,2210,Prueba auto 26298,sistema,2025-11-22,éxito,nula,0
26299,2210,Prueba auto 26299,integración,2025-11-20,éxito,nula,0
26300,2210,Prueba auto 26300,integración,2025-11-20,éxito,nula,0
26301,2210,Prueba auto 26301,integración,2025-11-25,éxito,nula,0
26302,2210,Prueba auto 26302,integración,2025-11-19,éxito,nula,0
26303,2210,Prueba auto 26303,sistema,2025-11-25,éxito,nula,0
26304,2210,Prueba auto 26304,integración,2025-11-22,éxito,nula,0
26305,2210,Prueba auto 26305,sistema,2025-11-20,fallo,crítica,1
26306,2210,Prueba auto 26306,sistema,2025-11-23,éxito,nula,0
26307,2210,Prueba auto 26307,sistema,2025-11-24,éxito,nula,0
26308,2210,Prueba auto 26308,sistema,2025-11-21,éxito,nula,0
26309,2210,Prueba auto 26309,integración,2025-11-24,éxito,nula,0
26310,2210,Prueba auto 26310,integración,2025-11-18,éxito,nula,0
26311,2213,Prueba auto 26311,sistema,2025-11-21,éxito,nula,0
26312,2213,Prueba auto 26312,integración,2025-11-21,éxito,nula,0
26313,2213,Prueba auto 26313,sistema,2025-11-23,fallo,alta,4
26314,2213,Prueba auto 26314,integración,2025-11-26,éxito,nula,0
26315,2213,Prueba auto 26315,sistema,2025-11-24,fallo,baja,7
26316,2213,Prueba auto 26316,sistema,2025-11-24,éxito,nula,0
26317,2213,Prueba auto 26317,integración,2025-11-23,éxito,nula,0
26318,2213,Prueba auto 26318,sistema,2025-11-16,éxito,nula,0
26319,2213,Prueba auto 26319,sistema,2025-11-17,fallo,media,8
26320,2213,Prueba auto 26320,integración,2025-11-20,éxito,nula,0
26321,2213,Prueba auto 26321,sistema,2025-11-24,éxito,nula,0
26322,2213,Prueba auto 26322,integración,2025-11-23,fallo,baja,7
26323,2213,Prueba auto 26323,sistema,2025-11-19,éxito,nula,0
26324,2213,Prueba auto 26324,sistema,2025-11-22,éxito,nula,0
26325,2213,Prueba auto 26325,sistema,2025-11-22,fallo,alta,6
26326,2213,Prueba auto 26326,sistema,2025-11-24,éxito,nula,0
26327,2213,Prueba auto 26327,integración,2025-11-21,éxito,nula,0
26328,2213,Prueba auto 26328,sistema,2025-11-18,éxito,nula,0
26329,2213,Prueba auto 26329,sistema,2025-11-19,fallo,media,2
26330,2213,Prueba auto 26330,integración,2025-11-16,éxito,nula,0
26331,2213,Prueba auto 26331,integración,2025-11-20,éxito,nula,0
26332,2213,Prueba auto 26332,integración,2025-11-21,éxito,nula,0
26333,2213,Prueba auto 26333,sistema,2025-11-26,éxito,nula,0
26334,2213,Prueba auto 26334,sistema,2025-11-26,éxito,nula,0
26335,2213,Prueba auto 26335,sistema,2025-11-24,éxito,nula,0
26336,2213,Prueba auto 26336,integración,2025-11-22,éxito,nula,0
26337,2213,Prueba auto 26337,integración,2025-11-25,fallo,baja,3
26338,2213,Prueba auto 26338,integración,2025-11-15,éxito,nula,0
26339,2213,Prueba auto 26339,integración,2025-11-21,éxito,nula,0
26340,2213,Prueba auto 26340,sistema,2025-11-24,éxito,nula,0
26341,2213,Prueba auto 26341,sistema,2025-11-25,éxito,nula,0
26342,2213,Prueba auto 26342,sistema,2025-11-22,éxito,nula,0
26343,2213,Prueba auto 26343,sistema,2025-11-19,éxito,nula,0
26344,2213,Prueba auto 26344,sistema,2025-11-19,fallo,alta,5
26345,2213,Prueba auto 26345,sistema,2025-11-19,éxito,nula,0
26346,2213,Prueba auto 26346,integración,2025-11-23,éxito,nula,0
26347,2213,Prueba auto 26347,sistema,2025-11-18,éxito,nula,0
26348,2213,Prueba auto 26348,integración,2025-11-23,éxito,nula,0
26349,2213,Prueba auto 26349,integración,2025-11-21,éxito,nula,0
26350,2213,Prueba auto 26350,integración,2025-11-24,éxito,nula,0
26351,2213,Prueba auto 26351,sistema,2025-11-25,éxito,nula,0
26352,2213,Prueba auto 26352,sistema,2025-11-18,éxito,nula,0
26353,2213,Prueba auto 26353,integración,2025-11-21,éxito,nula,0
26354,2213,Prueba auto 26354,sistema,2025-11-20,éxito,nula,0
26355,2213,Prueba auto 26355,integración,2025-11-25,éxito,nula,0
26356,2213,Prueba auto 26356,sistema,2025-11-19,éxito,nula,0
26357,2213,Prueba auto 26357,sistema,2025-11-24,éxito,nula,0
26358,2213,Prueba auto 26358,sistema,2025-11-25,éxito,nula,0
26359,2213,Prueba auto 26359,integración,2025-11-24,éxito,nula,0
26360,2213,Prueba auto 26360,integración,2025-11-23,éxito,nula,0
26361,2213,Prueba auto 26361,sistema,2025-11-15,éxito,nula,0
26362,2213,Prueba auto 26362,integración,2025-11-21,éxito,nula,0
26363,2213,Prueba auto 26363,sistema,2025-11-20,éxito,nula,0
26364,2213,Prueba auto 26364,integración,2025-11-16,éxito,nula,0
26365,2213,Prueba auto 26365,sistema,2025-11-22,fallo,baja,2
26366,2213,Prueba auto 26366,sistema,2025-11-25,éxito,nula,0
26367,2213,Prueba auto 26367,sistema,2025-11-15,éxito,nula,0
26368,2213,Prueba auto 26368,integración,2025-11-19,fallo,baja,7
26369,2216,Prueba auto 26369,sistema,2019-04-11,éxito,nula,0
26370,2216,Prueba auto 26370,sistema,2019-03-15,éxito,nula,0
26371,2216,Prueba auto 26371,integración,2019-03-29,fallo,media,7
26372,2216,Prueba auto 26372,sistema,2019-04-07,éxito,nula,0
26373,2216,Prueba auto 26373,integración,2019-04-07,fallo,baja,2
26374,2216,Prueba auto 26374,integración,2019-04-06,éxito,nula,0
26375,2216,Prueba auto 26375,sistema,2019-03-10,éxito,nula,0
26376,2216,Prueba auto 26376,integración,2019-03-21,éxito,nula,0
26377,2216,Prueba auto 26377,integración,2019-04-02,éxito,nula,0
26378,2216,Prueba auto 26378,integración,2019-04-14,fallo,alta,8
26379,2216,Prueba auto 26379,sistema,2019-03-31,éxito,nula,0
26380,2216,Prueba auto 26380,integración,2019-04-15,éxito,nula,0
26381,2216,Prueba auto 26381,integración,2019-03-26,éxito,nula,0
26382,2216,Prueba auto 26382,integración,2019-03-30,éxito,nula,0
26383,2216,Prueba auto 26383,integración,2019-03-24,fallo,baja,1
26384,2216,Prueba auto 26384,integración,2019-04-08,éxito,nula,0
26385,2216,Prueba auto 26385,sistema,2019-04-05,éxito,nula,0
26386,2216,Prueba auto 26386,integración,2019-04-19,éxito,nula,0
26387,2216,Prueba auto 26387,integración,2019-03-31,fallo,alta,5
26388,2216,Prueba auto 26388,integración,2019-03-24,fallo,alta,2
26389,2216,Prueba auto 26389,integración,2019-04-12,fallo,crítica,6
26390,2216,Prueba auto 26390,sistema,2019-04-10,fallo,baja,6
26391,2216,Prueba auto 26391,integración,2019-04-02,éxito,nula,0
26392,2216,Prueba auto 26392,integración,2019-04-06,fallo,media,2
26393,2216,Prueba auto 26393,integración,2019-03-08,éxito,nula,0
26394,2216,Prueba auto 26394,sistema,2019-04-08,éxito,nula,0
26395,2216,Prueba auto 26395,integración,2019-04-13,éxito,nula,0
26396,2216,Prueba auto 26396,integración,2019-04-05,éxito,nula,0
