id_asignacion,id_empleado,id_proyecto,rol,fecha_asignacion,estado
1270,41,186,Tester,2020-11-06,finalizado
1271,76,186,Developer,2020-11-06,finalizado
1272,30,186,Developer,2020-11-06,finalizado
1273,103,186,Developer,2020-11-06,finalizado
1274,45,187,Tester,2021-11-07,finalizado
1275,100,187,Developer,2021-11-07,finalizado
1276,34,187,Developer,2021-11-07,finalizado
1277,99,187,Tester,2021-11-07,finalizado
1278,6,187,Developer,2021-11-07,finalizado
1279,3,187,Developer,2021-11-07,finalizado
1280,4,187,Tester,2021-11-07,finalizado
1281,68,188,Tester,2022-04-12,finalizado
1282,13,188,Developer,2022-04-12,finalizado
1283,33,188,Developer,2022-04-12,finalizado
1284,113,188,Developer,2022-04-12,finalizado
1285,62,188,Developer,2022-04-12,finalizado
1286,38,188,Developer,2022-04-12,finalizado
1287,99,188,Developer,2022-04-12,finalizado
1288,45,188,Developer,2022-04-12,finalizado
1289,85,188,Developer,2022-04-12,finalizado
1290,87,188,Developer,2022-04-12,finalizado
1291,56,189,Developer,2019-06-20,finalizado
1292,115,189,Tester,2019-06-20,finalizado
1293,86,189,Developer,2019-06-20,finalizado
1294,30,189,Developer,2019-06-20,finalizado
1295,51,189,Tester,2019-06-20,finalizado
1296,14,189,Developer,2019-06-20,finalizado
1297,37,189,Developer,2019-06-20,finalizado
1298,41,189,Developer,2019-06-20,finalizado
1299,33,189,Developer,2019-06-20,finalizado
1300,78,190,Developer,2016-08-04,finalizado
1301,103,190,Developer,2016-08-04,finalizado
1302,30,190,Tester,2016-08-04,finalizado
1303,76,190,Developer,2016-08-04,finalizado
1304,101,190,Developer,2016-08-04,finalizado
1305,22,191,Developer,2019-10-21,finalizado
1306,37,191,Developer,2019-10-21,finalizado
1307,5,191,Tester,2019-10-21,finalizado
1308,88,191,Developer,2019-10-21,finalizado
1309,56,191,Developer,2019-10-21,finalizado
1310,45,192,Developer,2023-03-20,finalizado
1311,111,192,Tester,2023-03-20,finalizado
1312,73,192,Developer,2023-03-20,finalizado
1313,83,192,Tester,2023-03-20,finalizado
1314,30,193,Developer,2017-10-10,finalizado
1315,100,193,Developer,2017-10-10,finalizado
1316,60,193,Tester,2017-10-10,finalizado
1317,103,193,Developer,2017-10-10,finalizado
1318,41,193,Developer,2017-10-10,finalizado
1319,105,193,Developer,2017-10-10,finalizado
1320,45,193,Developer,2017-10-10,finalizado
1321,2,193,Developer,2017-10-10,finalizado
1322,46,193,Developer,2017-10-10,finalizado
1323,117,193,Developer,2017-10-10,finalizado
1324,96,194,Developer,2020-01-11,finalizado
1325,106,194,Developer,2020-01-11,finalizado
1326,68,194,Developer,2020-01-11,finalizado
1327,56,194,Tester,2020-01-11,finalizado
1328,74,194,Tester,2020-01-11,finalizado
1329,24,194,Developer,2020-01-11,finalizado
1330,2,194,Developer,2020-01-11,finalizado
1331,110,194,Tester,2020-01-11,finalizado
1332,92,195,Developer,2023-07-22,finalizado
1333,96,195,Developer,2023-07-22,finalizado
1334,25,195,Developer,2023-07-22,finalizado
1335,88,195,Tester,2023-07-22,finalizado
1336,87,195,Developer,2023-07-22,finalizado
1337,2,196,Developer,2022-05-23,finalizado
1338,5,196,Tester,2022-05-23,finalizado
1339,29,196,Developer,2022-05-23,finalizado
1340,97,196,Tester,2022-05-23,finalizado
1341,68,196,Tester,2022-05-23,finalizado
1342,117,197,Developer,2019-06-28,finalizado
1343,78,197,Developer,2019-06-28,finalizado
1344,15,197,Developer,2019-06-28,finalizado
1345,100,197,Developer,2019-06-28,finalizado
1346,96,197,Developer,2019-06-28,finalizado
1347,83,198,Tester,2024-03-13,finalizado
1348,4,198,Developer,2024-03-13,finalizado
1349,19,198,Developer,2024-03-13,finalizado
1350,75,198,Tester,2024-03-13,finalizado
1351,15,198,Developer,2024-03-13,finalizado
1352,110,198,Developer,2024-03-13,finalizado
1353,70,198,Developer,2024-03-13,finalizado
1354,5,198,Developer,2024-03-13,finalizado
1355,59,198,Developer,2024-03-13,finalizado
1356,19,199,Developer,2025-02-03,activo
1357,57,199,Developer,2025-02-03,activo
1358,31,199,Developer,2025-02-03,activo
1359,103,199,Developer,2025-02-03,activo
1360,85,199,Tester,2025-02-03,activo
1361,5,199,Developer,2025-02-03,activo
1362,4,199,Developer,2025-02-03,activo
1363,22,199,Developer,2025-02-03,activo
1364,59,199,Developer,2025-02-03,activo
1365,42,199,Developer,2025-02-03,activo
1366,100,200,Tester,2017-06-15,finalizado
1367,15,200,Developer,2017-06-15,finalizado
1368,37,200,Developer,2017-06-15,finalizado
1369,75,200,Tester,2017-06-15,finalizado
1370,103,200,Developer,2017-06-15,finalizado
1371,102,200,Developer,2017-06-15,finalizado
1372,56,200,Developer,2017-06-15,finalizado
1373,60,200,Developer,2017-06-15,finalizado
1374,111,201,Developer,2022-04-25,finalizado
1375,114,201,Tester,2022-04-25,finalizado
1376,25,201,Developer,2022-04-25,finalizado
1377,120,201,Developer,2022-04-25,finalizado
1378,101,201,Developer,2022-04-25,finalizado
1379,39,201,Developer,2022-04-25,finalizado
1380,72,202,Tester,2023-08-01,finalizado
1381,40,202,Developer,2023-08-01,finalizado
1382,47,202,Tester,2023-08-01,finalizado
1383,57,202,Developer,2023-08-01,finalizado
1384,111,203,Developer,2023-10-22,finalizado
1385,56,203,Tester,2023-10-22,finalizado
1386,47,203,Developer,2023-10-22,finalizado
1387,26,203,Developer,2023-10-22,finalizado
1388,25,203,Developer,2023-10-22,finalizado
1389,71,203,Developer,2023-10-22,finalizado
1390,53,203,Tester,2023-10-22,finalizado
1391,67,203,Tester,2023-10-22,finalizado
1392,29,203,Developer,2023-10-22,finalizado
1393,83,203,Developer,2023-10-22,finalizado
1394,38,204,Developer,2018-02-01,finalizado
1395,30,204,Developer,2018-02-01,finalizado
1396,68,204,Tester,2018-02-01,finalizado
1397,8,204,Developer,2018-02-01,finalizado
1398,60,204,Developer,2018-02-01,finalizado
1399,18,205,Developer,2025-05-09,finalizado
1400,11,205,Tester,2025-05-09,finalizado
1401,37,205,Tester,2025-05-09,finalizado
1402,35,205,Developer,2025-05-09,finalizado
1403,109,205,Tester,2025-05-09,finalizado
1404,2,205,Developer,2025-05-09,finalizado
1405,60,206,Developer,2025-06-09,finalizado
1406,67,206,Developer,2025-06-09,finalizado
1407,110,206,Developer,2025-06-09,finalizado
1408,66,206,Developer,2025-06-09,finalizado
1409,46,206,Tester,2025-06-09,finalizado
1410,18,206,Developer,2025-06-09,finalizado
1411,36,206,Tester,2025-06-09,finalizado
1412,19,207,Developer,2025-09-20,activo
1413,42,207,Developer,2025-09-20,activo
1414,69,207,Developer,2025-09-20,activo
1415,51,207,Tester,2025-09-20,activo
1416,80,207,Tester,2025-09-20,activo
1417,120,208,Developer,2021-12-11,finalizado
1418,64,208,Tester,2021-12-11,finalizado
1419,76,208,Tester,2021-12-11,finalizado
1420,56,208,Developer,2021-12-11,finalizado
1421,1,208,Developer,2021-12-11,finalizado
1422,37,208,Tester,2021-12-11,finalizado
1423,106,208,Tester,2021-12-11,finalizado
1424,18,208,Developer,2021-12-11,finalizado
1425,12,209,Developer,2020-11-24,finalizado
1426,99,209,Tester,2020-11-24,finalizado
1427,96,209,Tester,2020-11-24,finalizado
1428,3,209,Tester,2020-11-24,finalizado
1429,89,209,Developer,2020-11-24,finalizado
1430,72,209,Developer,2020-11-24,finalizado
1431,5,209,Tester,2020-11-24,finalizado
1432,63,209,Tester,2020-11-24,finalizado
1433,8,209,Developer,2020-11-24,finalizado
1434,43,209,Developer,2020-11-24,finalizado
1435,85,210,Tester,2024-04-25,finalizado
1436,14,210,Tester,2024-04-25,finalizado
1437,19,210,Developer,2024-04-25,finalizado
1438,57,210,Developer,2024-04-25,finalizado
1439,17,211,Tester,2024-01-17,finalizado
1440,100,211,Developer,2024-01-17,finalizado
1441,54,211,Developer,2024-01-17,finalizado
1442,33,211,Developer,2024-01-17,finalizado
1443,102,211,Developer,2024-01-17,finalizado
1444,23,211,Developer,2024-01-17,finalizado
1445,110,211,Tester,2024-01-17,finalizado
1446,2,212,Developer,2025-03-22,activo
1447,12,212,Tester,2025-03-22,activo
1448,43,212,Developer,2025-03-22,activo
1449,19,212,Developer,2025-03-22,activo
1450,70,212,Developer,2025-03-22,activo
1451,66,212,Developer,2025-03-22,activo
1452,88,212,Tester,2025-03-22,activo
1453,89,212,Tester,2025-03-22,activo
1454,107,212,Developer,2025-03-22,activo
1455,35,212,Developer,2025-03-22,activo
1456,34,213,Developer,2016-08-26,finalizado
1457,11,213,Developer,2016-08-26,finalizado
1458,51,213,Developer,2016-08-26,finalizado
1459,44,213,Tester,2016-08-26,finalizado
1460,68,213,Developer,2016-08-26,finalizado
1461,63,213,Developer,2016-08-26,finalizado
1462,33,214,Developer,2016-06-15,finalizado
1463,76,214,Tester,2016-06-15,finalizado
1464,15,214,Developer,2016-06-15,finalizado
1465,105,214,Tester,2016-06-15,finalizado
1466,103,214,Developer,2016-06-15,finalizado
1467,11,214,Tester,2016-06-15,finalizado
1468,41,214,Developer,2016-06-15,finalizado
1469,39,215,Tester,2020-10-15,finalizado
1470,82,215,Developer,2020-10-15,finalizado
1471,17,215,Developer,2020-10-15,finalizado
1472,78,215,Tester,2020-10-15,finalizado
1473,27,215,Developer,2020-10-15,finalizado
1474,29,215,Developer,2020-10-15,finalizado
1475,11,215,Developer,2020-10-15,finalizado
1476,83,215,Tester,2020-10-15,finalizado
1477,66,215,Developer,2020-10-15,finalizado
1478,34,215,Developer,2020-10-15,finalizado
1479,66,216,Tester,2018-09-12,finalizado
1480,68,216,Tester,2018-09-12,finalizado
1481,117,216,Developer,2018-09-12,finalizado
1482,56,216,Developer,2018-09-12,finalizado
1483,86,216,Developer,2018-09-12,finalizado
1484,74,216,Developer,2018-09-12,finalizado
1485,73,216,Developer,2018-09-12,finalizado
1486,34,216,Developer,2018-09-12,finalizado
1487,24,216,Developer,2018-09-12,finalizado
1488,105,217,Developer,2017-09-06,finalizado
1489,106,217,Developer,2017-09-06,finalizado
1490,102,217,Developer,2017-09-06,finalizado
1491,66,217,Developer,2017-09-06,finalizado
1492,15,217,Developer,2017-09-06,finalizado
1493,45,217,Developer,2017-09-06,finalizado
1494,74,217,Developer,2017-09-06,finalizado
1495,75,217,Developer,2017-09-06,finalizado
1496,51,217,Tester,2017-09-06,finalizado
1497,40,217,Developer,2017-09-06,finalizado
1498,60,218,Developer,2017-06-17,finalizado
1499,73,218,Developer,2017-06-17,finalizado
1500,105,218,Tester,2017-06-17,finalizado
1501,97,218,Developer,2017-06-17,finalizado
1502,56,218,Developer,2017-06-17,finalizado
1503,44,218,Tester,2017-06-17,finalizado
1504,51,218,Developer,2017-06-17,finalizado
1505,100,218,Developer,2017-06-17,finalizado
1506,11,218,Tester,2017-06-17,finalizado
1507,45,218,Developer,2017-06-17,finalizado
1508,78,219,Developer,2016-04-30,finalizado
1509,2,219,Developer,2016-04-30,finalizado
1510,34,219,Developer,2016-04-30,finalizado
1511,68,219,Developer,2016-04-30,finalizado
1512,60,220,Developer,2017-11-23,finalizado
1513,73,220,Developer,2017-11-23,finalizado
1514,74,220,Developer,2017-11-23,finalizado
1515,86,220,Developer,2017-11-23,finalizado
1516,75,220,Developer,2017-11-23,finalizado
1517,105,221,Developer,2023-03-10,finalizado
1518,6,221,Developer,2023-03-10,finalizado
1519,32,221,Tester,2023-03-10,finalizado
1520,97,221,Developer,2023-03-10,finalizado
1521,72,222,Tester,2019-08-05,finalizado
1522,43,222,Developer,2019-08-05,finalizado
1523,74,222,Developer,2019-08-05,finalizado
1524,51,222,Developer,2019-08-05,finalizado
1525,29,222,Developer,2019-08-05,finalizado
1526,66,222,Developer,2019-08-05,finalizado
1527,40,222,Developer,2019-08-05,finalizado
1528,66,223,Developer,2021-03-13,finalizado
1529,97,223,Developer,2021-03-13,finalizado
1530,44,223,Developer,2021-03-13,finalizado
1531,88,223,Developer,2021-03-13,finalizado
1532,60,223,Developer,2021-03-13,finalizado
1533,89,224,Developer,2020-07-18,finalizado
1534,88,224,Developer,2020-07-18,finalizado
1535,22,224,Tester,2020-07-18,finalizado
1536,47,224,Developer,2020-07-18,finalizado
1537,68,224,Developer,2020-07-18,finalizado
1538,115,224,Tester,2020-07-18,finalizado
1539,32,224,Developer,2020-07-18,finalizado
1540,97,224,Developer,2020-07-18,finalizado
1541,72,224,Developer,2020-07-18,finalizado
1542,30,224,Tester,2020-07-18,finalizado
1543,15,225,Developer,2017-09-08,finalizado
1544,45,225,Developer,2017-09-08,finalizado
1545,37,225,Developer,2017-09-08,finalizado
1546,106,225,Tester,2017-09-08,finalizado
1547,105,225,Tester,2017-09-08,finalizado
1548,33,225,Tester,2017-09-08,finalizado
1549,56,225,Developer,2017-09-08,finalizado
1550,30,225,Tester,2017-09-08,finalizado
1551,78,226,Developer,2020-02-19,finalizado
1552,14,226,Developer,2020-02-19,finalizado
1553,83,226,Developer,2020-02-19,finalizado
1554,17,226,Developer,2020-02-19,finalizado
1555,66,226,Tester,2020-02-19,finalizado
1556,33,226,Tester,2020-02-19,finalizado
1557,63,226,Developer,2020-02-19,finalizado
1558,41,227,Developer,2016-11-21,finalizado
1559,63,227,Developer,2016-11-21,finalizado
1560,30,227,Developer,2016-11-21,finalizado
1561,75,227,Developer,2016-11-21,finalizado
1562,60,227,Developer,2016-11-21,finalizado
1563,93,228,Developer,2020-05-19,finalizado
1564,56,228,Developer,2020-05-19,finalizado
1565,73,228,Developer,2020-05-19,finalizado
1566,106,228,Developer,2020-05-19,finalizado
1567,44,229,Developer,2022-04-10,finalizado
1568,113,229,Developer,2022-04-10,finalizado
1569,4,229,Developer,2022-04-10,finalizado
1570,78,229,Developer,2022-04-10,finalizado
1571,43,230,Tester,2024-12-21,activo
1572,64,230,Tester,2024-12-21,activo
1573,98,230,Developer,2024-12-21,activo
1574,37,230,Developer,2024-12-21,activo
1575,120,230,Tester,2024-12-21,activo
1576,34,230,Developer,2024-12-21,activo
1577,16,231,Tester,2025-05-01,activo
1578,29,231,Developer,2025-05-01,activo
1579,4,231,Tester,2025-05-01,activo
1580,47,231,Developer,2025-05-01,activo
1581,45,231,Developer,2025-05-01,activo
1582,1,231,Tester,2025-05-01,activo
1583,107,231,Developer,2025-05-01,activo
1584,82,231,Developer,2025-05-01,activo
1585,41,232,Developer,2021-03-12,finalizado
1586,16,232,Developer,2021-03-12,finalizado
1587,68,232,Tester,2021-03-12,finalizado
1588,64,232,Tester,2021-03-12,finalizado
1589,15,232,Tester,2021-03-12,finalizado
1590,109,233,Developer,2023-12-21,finalizado
1591,116,233,Tester,2023-12-21,finalizado
1592,22,233,Tester,2023-12-21,finalizado
1593,60,233,Tester,2023-12-21,finalizado
1594,45,233,Developer,2023-12-21,finalizado
1595,63,233,Tester,2023-12-21,finalizado
1596,110,233,Developer,2023-12-21,finalizado
1597,78,233,Tester,2023-12-21,finalizado
1598,5,233,Developer,2023-12-21,finalizado
1599,29,233,Tester,2023-12-21,finalizado
1600,56,234,Developer,2020-11-18,finalizado
1601,75,234,Developer,2020-11-18,finalizado
1602,73,234,Tester,2020-11-18,finalizado
1603,101,234,Tester,2020-11-18,finalizado
1604,15,234,Developer,2020-11-18,finalizado
1605,5,234,Tester,2020-11-18,finalizado
1606,47,234,Developer,2020-11-18,finalizado
1607,12,234,Developer,2020-11-18,finalizado
1608,63,234,Developer,2020-11-18,finalizado
1609,25,234,Tester,2020-11-18,finalizado
1610,64,235,Developer,2018-09-03,activo
1611,82,235,Tester,2018-09-03,activo
1612,68,235,Developer,2018-09-03,activo
1613,34,235,Developer,2018-09-03,activo
1614,96,235,Developer,2018-09-03,activo
1615,37,235,Developer,2018-09-03,activo
1616,22,236,Developer,2019-02-20,finalizado
1617,78,236,Developer,2019-02-20,finalizado
1618,27,236,Tester,2019-02-20,finalizado
1619,73,236,Tester,2019-02-20,finalizado
1620,106,236,Developer,2019-02-20,finalizado
1621,63,237,Developer,2018-12-27,finalizado
1622,117,237,Developer,2018-12-27,finalizado
1623,85,237,Tester,2018-12-27,finalizado
1624,106,237,Developer,2018-12-27,finalizado
1625,34,237,Developer,2018-12-27,finalizado
1626,72,237,Developer,2018-12-27,finalizado
1627,97,237,Developer,2018-12-27,finalizado
1628,78,237,Tester,2018-12-27,finalizado
1629,8,237,Tester,2018-12-27,finalizado
1630,43,237,Developer,2018-12-27,finalizado
1631,106,238,Developer,2017-10-15,finalizado
1632,101,238,Tester,2017-10-15,finalizado
1633,102,238,Tester,2017-10-15,finalizado
1634,39,238,Developer,2017-10-15,finalizado
1635,24,238,Developer,2017-10-15,finalizado
1636,97,238,Tester,2017-10-15,finalizado
1637,101,239,Developer,2021-09-08,finalizado
1638,119,239,Developer,2021-09-08,finalizado
1639,43,239,Tester,2021-09-08,finalizado
1640,88,239,Tester,2021-09-08,finalizado
1641,85,239,Tester,2021-09-08,finalizado
1642,116,239,Developer,2021-09-08,finalizado
1643,3,240,Tester,2023-01-18,activo
1644,89,240,Developer,2023-01-18,activo
1645,38,240,Developer,2023-01-18,activo
1646,103,240,Developer,2023-01-18,activo
1647,96,241,Developer,2021-02-24,finalizado
1648,100,241,Tester,2021-02-24,finalizado
1649,116,241,Developer,2021-02-24,finalizado
1650,67,241,Developer,2021-02-24,finalizado
1651,25,241,Tester,2021-02-24,finalizado
1652,46,241,Tester,2021-02-24,finalizado
1653,106,242,Developer,2019-03-02,finalizado
1654,85,242,Developer,2019-03-02,finalizado
1655,56,242,Developer,2019-03-02,finalizado
1656,86,242,Developer,2019-03-02,finalizado
1657,11,242,Tester,2019-03-02,finalizado
1658,2,242,Tester,2019-03-02,finalizado
1659,68,242,Developer,2019-03-02,finalizado
1660,39,243,Developer,2018-04-09,finalizado
1661,17,243,Developer,2018-04-09,finalizado
1662,76,243,Tester,2018-04-09,finalizado
1663,37,243,Developer,2018-04-09,finalizado
1664,78,243,Developer,2018-04-09,finalizado
1665,45,243,Developer,2018-04-09,finalizado
1666,40,243,Developer,2018-04-09,finalizado
1667,73,243,Developer,2018-04-09,finalizado
1668,15,243,Developer,2018-04-09,finalizado
1669,76,244,Developer,2023-03-30,finalizado
1670,32,244,Developer,2023-03-30,finalizado
1671,83,244,Developer,2023-03-30,finalizado
1672,46,244,Tester,2023-03-30,finalizado
1673,37,244,Tester,2023-03-30,finalizado
1674,116,245,Developer,2022-12-31,finalizado
1675,70,245,Developer,2022-12-31,finalizado
1676,89,245,Developer,2022-12-31,finalizado
1677,75,245,Developer,2022-12-31,finalizado
1678,43,245,Developer,2022-12-31,finalizado
1679,57,245,Developer,2022-12-31,finalizado
1680,108,245,Developer,2022-12-31,finalizado
1681,99,245,Developer,2022-12-31,finalizado
1682,82,245,Developer,2022-12-31,finalizado
1683,63,246,Tester,2016-08-12,finalizado
1684,68,246,Developer,2016-08-12,finalizado
1685,105,246,Developer,2016-08-12,finalizado
1686,15,246,Tester,2016-08-12,finalizado
1687,51,246,Developer,2016-08-12,finalizado
1688,37,246,Tester,2016-08-12,finalizado
1689,78,246,Tester,2016-08-12,finalizado
1690,3,246,Developer,2016-08-12,finalizado
1691,24,246,Tester,2016-08-12,finalizado
1692,2,247,Tester,2015-11-29,finalizado
1693,33,247,Developer,2015-11-29,finalizado
1694,63,247,Developer,2015-11-29,finalizado
1695,56,247,Developer,2015-11-29,finalizado
1696,15,247,Developer,2015-11-29,finalizado
1697,76,247,Developer,2015-11-29,finalizado
1698,74,247,Tester,2015-11-29,finalizado
1699,68,247,Developer,2015-11-29,finalizado
1700,43,248,Tester,2022-05-14,activo
1701,96,248,Developer,2022-05-14,activo
1702,117,248,Developer,2022-05-14,activo
1703,72,248,Developer,2022-05-14,activo
1704,95,249,Tester,2025-03-25,activo
1705,82,249,Tester,2025-03-25,activo
1706,71,249,Developer,2025-03-25,activo
1707,2,249,Tester,2025-03-25,activo
1708,3,249,Tester,2025-03-25,activo
1709,119,249,Developer,2025-03-25,activo
1710,42,249,Developer,2025-03-25,activo
1711,47,249,Tester,2025-03-25,activo
1712,76,249,Developer,2025-03-25,activo
1713,79,249,Developer,2025-03-25,activo
1714,59,250,Tester,2024-09-02,finalizado
1715,37,250,Developer,2024-09-02,finalizado
1716,83,250,Tester,2024-09-02,finalizado
1717,93,250,Developer,2024-09-02,finalizado
1718,29,250,Developer,2024-09-02,finalizado
1719,82,250,Tester,2024-09-02,finalizado
1720,78,250,Tester,2024-09-02,finalizado
1721,91,250,Developer,2024-09-02,finalizado
1722,88,250,Developer,2024-09-02,finalizado
1723,63,251,Developer,2023-10-14,finalizado
1724,18,251,Developer,2023-10-14,finalizado
1725,62,251,Developer,2023-10-14,finalizado
1726,34,251,Tester,2023-10-14,finalizado
1727,23,251,Developer,2023-10-14,finalizado
1728,111,251,Developer,2023-10-14,finalizado
1729,71,251,Developer,2023-10-14,finalizado
1730,30,252,Tester,2018-04-28,finalizado
1731,75,252,Developer,2018-04-28,finalizado
1732,86,252,Developer,2018-04-28,finalizado
1733,3,252,Developer,2018-04-28,finalizado
1734,117,252,Developer,2018-04-28,finalizado
1735,106,252,Developer,2018-04-28,finalizado
1736,82,252,Developer,2018-04-28,finalizado
1737,5,253,Developer,2024-10-05,finalizado
1738,28,253,Developer,2024-10-05,finalizado
1739,76,253,Developer,2024-10-05,finalizado
1740,63,253,Tester,2024-10-05,finalizado
1741,51,254,Developer,2016-05-21,finalizado
1742,44,254,Tester,2016-05-21,finalizado
1743,30,254,Developer,2016-05-21,finalizado
1744,33,254,Developer,2016-05-21,finalizado
1745,24,254,Tester,2016-05-21,finalizado
1746,3,254,Developer,2016-05-21,finalizado
1747,117,254,Developer,2016-05-21,finalizado
1748,11,255,Tester,2017-01-03,finalizado
1749,41,255,Developer,2017-01-03,finalizado
1750,37,255,Developer,2017-01-03,finalizado
1751,117,255,Developer,2017-01-03,finalizado
1752,30,256,Tester,2018-05-07,finalizado
1753,11,256,Developer,2018-05-07,finalizado
1754,24,256,Developer,2018-05-07,finalizado
1755,105,256,Developer,2018-05-07,finalizado
1756,51,256,Developer,2018-05-07,finalizado
1757,60,256,Tester,2018-05-07,finalizado
1758,34,256,Tester,2018-05-07,finalizado
1759,74,256,Developer,2018-05-07,finalizado
1760,15,257,Tester,2021-06-04,activo
1761,11,257,Developer,2021-06-04,activo
1762,97,257,Tester,2021-06-04,activo
1763,102,257,Developer,2021-06-04,activo
1764,44,258,Developer,2016-11-14,finalizado
1765,78,258,Tester,2016-11-14,finalizado
1766,106,258,Tester,2016-11-14,finalizado
1767,45,258,Developer,2016-11-14,finalizado
1768,103,258,Developer,2016-11-14,finalizado
1769,75,258,Developer,2016-11-14,finalizado
1770,24,258,Developer,2016-11-14,finalizado
1771,100,258,Developer,2016-11-14,finalizado
1772,34,258,Developer,2016-11-14,finalizado
1773,5,259,Developer,2024-06-22,finalizado
1774,50,259,Tester,2024-06-22,finalizado
1775,38,259,Developer,2024-06-22,finalizado
1776,56,259,Developer,2024-06-22,finalizado
1777,94,259,Developer,2024-06-22,finalizado
1778,108,259,Developer,2024-06-22,finalizado
1779,76,259,Developer,2024-06-22,finalizado
1780,103,259,Developer,2024-06-22,finalizado
1781,2,260,Developer,2016-06-06,finalizado
1782,30,260,Developer,2016-06-06,finalizado
1783,117,260,Developer,2016-06-06,finalizado
1784,106,260,Tester,2016-06-06,finalizado
1785,44,260,Developer,2016-06-06,finalizado
1786,101,260,Developer,2016-06-06,finalizado
1787,45,260,Developer,2016-06-06,finalizado
1788,3,260,Developer,2016-06-06,finalizado
1789,56,260,Developer,2016-06-06,finalizado
1790,31,261,Tester,2025-11-13,finalizado
1791,27,261,Developer,2025-11-13,finalizado
1792,20,261,Developer,2025-11-13,finalizado
1793,3,261,Tester,2025-11-13,finalizado
1794,32,261,Developer,2025-11-13,finalizado
1795,112,261,Developer,2025-11-13,finalizado
1796,98,261,Developer,2025-11-13,finalizado
1797,92,261,Developer,2025-11-13,finalizado
1798,49,261,Developer,2025-11-13,finalizado
1799,102,262,Developer,2022-02-13,finalizado
1800,113,262,Tester,2022-02-13,finalizado
1801,25,262,Tester,2022-02-13,finalizado
1802,93,262,Developer,2022-02-13,finalizado
1803,39,262,Tester,2022-02-13,finalizado
1804,64,262,Developer,2022-02-13,finalizado
1805,119,262,Developer,2022-02-13,finalizado
1806,101,262,Tester,2022-02-13,finalizado
1807,24,262,Tester,2022-02-13,finalizado
1808,73,262,Tester,2022-02-13,finalizado
1809,72,263,Developer,2019-05-26,finalizado
1810,106,263,Developer,2019-05-26,finalizado
1811,34,263,Developer,2019-05-26,finalizado
1812,37,263,Tester,2019-05-26,finalizado
1813,93,263,Developer,2019-05-26,finalizado
1814,27,263,Tester,2019-05-26,finalizado
1815,76,264,Developer,2016-04-03,finalizado
1816,103,264,Developer,2016-04-03,finalizado
1817,41,264,Developer,2016-04-03,finalizado
1818,105,264,Developer,2016-04-03,finalizado
1819,106,264,Tester,2016-04-03,finalizado
1820,41,265,Developer,2021-07-27,finalizado
1821,5,265,Developer,2021-07-27,finalizado
1822,8,265,Developer,2021-07-27,finalizado
1823,15,265,Tester,2021-07-27,finalizado
1824,24,265,Tester,2021-07-27,finalizado
1825,51,265,Tester,2021-07-27,finalizado
1826,22,265,Developer,2021-07-27,finalizado
1827,44,265,Developer,2021-07-27,finalizado
1828,88,265,Developer,2021-07-27,finalizado
1829,62,265,Developer,2021-07-27,finalizado
1830,17,266,Tester,2018-06-02,finalizado
1831,66,266,Developer,2018-06-02,finalizado
1832,37,266,Tester,2018-06-02,finalizado
1833,8,266,Developer,2018-06-02,finalizado
1834,40,266,Developer,2018-06-02,finalizado
1835,102,266,Developer,2018-06-02,finalizado
1836,56,266,Tester,2018-06-02,finalizado
1837,11,266,Tester,2018-06-02,finalizado
1838,24,267,Tester,2016-08-08,finalizado
1839,56,267,Developer,2016-08-08,finalizado
1840,68,267,Tester,2016-08-08,finalizado
1841,15,267,Tester,2016-08-08,finalizado
1842,45,267,Developer,2016-08-08,finalizado
1843,116,268,Developer,2023-07-22,finalizado
1844,115,268,Tester,2023-07-22,finalizado
1845,1,268,Developer,2023-07-22,finalizado
1846,103,268,Developer,2023-07-22,finalizado
1847,5,268,Developer,2023-07-22,finalizado
1848,78,269,Tester,2019-03-02,finalizado
1849,37,269,Developer,2019-03-02,finalizado
1850,74,269,Developer,2019-03-02,finalizado
1851,33,269,Developer,2019-03-02,finalizado
1852,56,269,Developer,2019-03-02,finalizado
1853,63,269,Tester,2019-03-02,finalizado
1854,99,269,Tester,2019-03-02,finalizado
1855,24,270,Developer,2019-05-15,finalizado
1856,93,270,Tester,2019-05-15,finalizado
1857,30,270,Developer,2019-05-15,finalizado
1858,15,270,Developer,2019-05-15,finalizado
1859,105,270,Tester,2019-05-15,finalizado
1860,64,270,Developer,2019-05-15,finalizado
1861,63,270,Developer,2019-05-15,finalizado
1862,8,270,Developer,2019-05-15,finalizado
1863,66,270,Developer,2019-05-15,finalizado
1864,85,270,Tester,2019-05-15,finalizado
1865,39,271,Developer,2020-08-30,finalizado
1866,18,271,Developer,2020-08-30,finalizado
1867,37,271,Tester,2020-08-30,finalizado
1868,22,271,Developer,2020-08-30,finalizado
1869,43,271,Developer,2020-08-30,finalizado
1870,63,271,Tester,2020-08-30,finalizado
1871,117,272,Developer,2017-02-10,finalizado
1872,78,272,Developer,2017-02-10,finalizado
1873,40,272,Developer,2017-02-10,finalizado
1874,105,272,Developer,2017-02-10,finalizado
1875,73,272,Tester,2017-02-10,finalizado
1876,39,272,Developer,2017-02-10,finalizado
1877,30,272,Developer,2017-02-10,finalizado
1878,51,272,Developer,2017-02-10,finalizado
1879,60,272,Developer,2017-02-10,finalizado
1880,101,272,Developer,2017-02-10,finalizado
1881,17,273,Tester,2018-07-06,finalizado
1882,38,273,Developer,2018-07-06,finalizado
