id_hecho_calidad,id_proyecto,id_tiempo,tipo_prueba,severidad,cantidad_defectos_encontrados
13723,214,20161018,sistema,nula,0
13724,214,20161031,sistema,nula,0
13725,214,20161107,sistema,nula,0
13726,214,20161122,sistema,nula,0
13727,214,20161127,integración,nula,0
13728,214,20161127,sistema,nula,0
13729,214,20161128,sistema,nula,0
13730,214,20161202,sistema,nula,0
13731,214,20161208,sistema,media,1
13732,214,20161214,sistema,nula,0
13733,214,20161215,sistema,nula,0
13734,214,20161216,integración,crítica,1
13735,214,20161216,sistema,nula,0
13736,214,20161219,sistema,nula,0
13737,214,20161225,integración,nula,0
13738,214,20161228,sistema,media,1
13739,214,20170101,sistema,nula,0
13740,214,20170103,sistema,alta,1
13741,214,20170104,integración,nula,0
13742,214,20170104,sistema,nula,0
13743,214,20170115,sistema,nula,0
13744,214,20170116,integración,crítica,1
13745,214,20170116,sistema,nula,0
13746,214,20170120,sistema,nula,0
13747,214,20170123,integración,nula,0
13748,214,20170123,sistema,nula,0
13749,214,20170124,integración,nula,0
13750,214,20170125,sistema,nula,0
13751,214,20170130,integración,crítica,1
13752,214,20170131,integración,nula,0
13753,214,20170204,sistema,nula,0
13754,214,20170211,sistema,nula,0
13755,214,20170214,integración,nula,0
13756,214,20170216,integración,nula,0
13757,214,20170218,integración,nula,0
13758,214,20170218,sistema,crítica,1
13759,214,20170223,integración,nula,0
13760,214,20170223,sistema,nula,0
13761,214,20170224,integración,nula,0
13762,214,20170225,integración,nula,0
13763,214,20170226,sistema,nula,0
13764,214,20170228,integración,crítica,1
13765,214,20170228,sistema,media,1
13766,214,20170302,integración,nula,0
13767,214,20170303,integración,nula,0
13768,214,20170305,integración,nula,0
13769,214,20170308,integración,nula,0
13770,214,20170309,sistema,nula,0
13771,214,20170312,sistema,nula,0
13772,214,20170314,integración,nula,0
13773,214,20170315,sistema,nula,0
13774,214,20170317,sistema,nula,0
13775,214,20170319,integración,nula,0
13776,214,20170322,integración,nula,0
13777,214,20170324,integración,nula,0
13778,214,20170325,integración,nula,0
13779,214,20170326,integración,nula,0
13780,214,20170329,sistema,baja,1
13781,214,20170329,sistema,nula,0
13782,214,20170408,integración,nula,0
13783,214,20170409,integración,nula,0
13784,214,20170410,sistema,nula,0
13785,214,20170411,sistema,nula,0
13786,214,20170414,sistema,nula,0
13787,214,20170416,integración,alta,1
13788,214,20170418,integración,nula,0
13789,214,20170419,sistema,nula,0
13790,214,20170420,integración,nula,0
13791,214,20170421,integración,nula,0
13792,214,20170421,sistema,nula,0
13793,214,20170422,integración,nula,0
13794,214,20170422,sistema,nula,0
13795,214,20170423,sistema,alta,1
13796,214,20170427,sistema,nula,0
13797,214,20170428,integración,nula,0
13798,214,20170429,integración,nula,0
13799,214,20170430,integración,nula,0
13800,214,20170430,sistema,nula,0
13801,214,20170501,integración,nula,0
13802,214,20170501,sistema,nula,0
13803,214,20170503,integración,nula,0
13804,214,20170503,sistema,nula,0
13805,214,20170504,sistema,crítica,1
13806,214,20170505,integración,nula,0
13807,214,20170507,integración,alta,1
13808,214,20170509,integración,crítica,1
13809,214,20170509,sistema,alta,1
13810,214,20170511,integración,baja,1
13811,214,20170512,integración,nula,0
13812,214,20170513,integración,nula,0
13813,214,20170514,integración,nula,0
13814,214,20170516,integración,nula,0
13815,214,20170517,integración,nula,0
13816,214,20170518,sistema,nula,0
13817,214,20170519,sistema,nula,0
13818,214,20170521,sistema,nula,0
13819,214,20170528,integración,nula,0
13820,214,20170528,sistema,nula,0
13821,214,20170529,sistema,nula,0
13822,214,20170530,sistema,nula,0
13823,214,20170602,sistema,nula,0
13824,214,20170603,sistema,alta,1
13825,214,20170604,integración,nula,0
13826,214,20170606,sistema,nula,0
13827,214,20170607,integración,nula,0
13828,214,20170608,integración,crítica,1
13829,214,20170609,integración,nula,0
13830,214,20170609,sistema,nula,0
13831,214,20170611,integración,nula,0
13832,214,20170611,sistema,nula,0
13833,214,20170615,integración,baja,1
13834,214,20170615,sistema,nula,0
13835,214,20170617,sistema,nula,0
13836,214,20170618,sistema,nula,0
13837,214,20170623,integración,nula,0
13838,214,20170624,integración,nula,0
13839,214,20170625,integración,nula,0
13840,215,20201218,integración,alta,1
13841,215,20201231,integración,nula,0
13842,215,20210107,integración,media,1
13843,215,20210117,sistema,nula,0
13844,215,20210120,sistema,media,1
13845,215,20210131,sistema,nula,0
13846,215,20210201,integración,nula,0
13847,215,20210212,integración,nula,0
13848,215,20210215,sistema,nula,0
13849,215,20210218,sistema,nula,0
13850,215,20210221,sistema,nula,0
13851,215,20210302,integración,nula,0
13852,215,20210302,sistema,nula,0
13853,215,20210304,integración,nula,0
13854,215,20210309,sistema,crítica,1
13855,215,20210311,integración,nula,0
13856,215,20210314,sistema,nula,0
13857,215,20210320,integración,media,1
13858,215,20210321,integración,nula,0
13859,215,20210321,sistema,nula,0
13860,215,20210324,integración,nula,0
13861,215,20210325,sistema,nula,0
13862,215,20210326,sistema,nula,0
13863,215,20210330,sistema,alta,1
13864,215,20210331,sistema,crítica,1
13865,215,20210401,integración,nula,0
13866,215,20210401,sistema,nula,0
13867,215,20210402,sistema,baja,1
13868,215,20210407,integración,media,1
13869,215,20210408,integración,nula,0
13870,215,20210410,sistema,alta,1
13871,215,20210414,integración,nula,0
13872,215,20210414,sistema,nula,0
13873,215,20210416,integración,nula,0
13874,215,20210418,integración,nula,0
13875,215,20210425,integración,nula,0
13876,215,20210425,sistema,baja,1
13877,215,20210428,sistema,nula,0
13878,215,20210429,integración,nula,0
13879,215,20210430,integración,alta,1
13880,215,20210504,sistema,nula,0
13881,215,20210505,integración,nula,0
13882,215,20210506,integración,baja,1
13883,215,20210506,integración,nula,0
13884,215,20210508,integración,nula,0
13885,215,20210508,sistema,nula,0
13886,215,20210509,integración,media,1
13887,215,20210511,sistema,nula,0
13888,215,20210512,integración,nula,0
13889,215,20210514,integración,nula,0
13890,215,20210515,sistema,nula,0
13891,215,20210516,sistema,nula,0
13892,215,20210517,integración,nula,0
13893,215,20210521,integración,nula,0
13894,215,20210521,sistema,nula,0
13895,215,20210525,integración,nula,0
13896,215,20210527,sistema,nula,0
13897,215,20210529,integración,nula,0
13898,215,20210530,sistema,nula,0
13899,215,20210531,sistema,alta,1
13900,215,20210601,sistema,nula,0
13901,215,20210602,integración,alta,1
13902,215,20210603,sistema,nula,0
13903,215,20210604,integración,nula,0
13904,215,20210604,sistema,nula,0
13905,215,20210610,integración,nula,0
13906,215,20210612,integración,nula,0
13907,215,20210612,sistema,nula,0
13908,215,20210615,sistema,baja,1
13909,215,20210618,integración,nula,0
13910,215,20210619,sistema,nula,0
13911,215,20210620,sistema,nula,0
13912,215,20210628,integración,nula,0
13913,215,20210628,sistema,nula,0
13914,215,20210629,integración,nula,0
13915,216,20181121,sistema,nula,0
13916,216,20181126,integración,nula,0
13917,216,20181207,sistema,nula,0
13918,216,20181210,integración,media,1
13919,216,20181211,integración,nula,0
13920,216,20181213,sistema,nula,0
13921,216,20181223,sistema,alta,1
13922,216,20181229,sistema,nula,0
13923,216,20190105,integración,nula,0
13924,216,20190110,integración,nula,0
13925,216,20190111,integración,nula,0
13926,216,20190113,sistema,nula,0
13927,216,20190118,integración,nula,0
13928,216,20190122,integración,nula,0
13929,216,20190122,sistema,nula,0
13930,216,20190123,sistema,baja,1
13931,216,20190124,sistema,nula,0
13932,216,20190125,integración,crítica,1
13933,216,20190125,sistema,nula,0
13934,216,20190126,sistema,alta,1
13935,216,20190126,sistema,nula,0
13936,216,20190129,integración,nula,0
13937,216,20190130,integración,nula,0
13938,216,20190201,sistema,media,1
13939,216,20190204,integración,nula,0
13940,216,20190205,integración,crítica,1
13941,216,20190206,sistema,alta,1
13942,216,20190218,integración,nula,0
13943,216,20190218,sistema,nula,0
13944,216,20190219,integración,nula,0
13945,216,20190225,integración,nula,0
13946,216,20190225,sistema,nula,0
13947,216,20190228,sistema,baja,1
13948,216,20190303,sistema,nula,0
13949,216,20190304,sistema,nula,0
13950,216,20190305,integración,nula,0
13951,216,20190306,integración,nula,0
13952,216,20190307,integración,nula,0
13953,216,20190310,sistema,media,1
13954,216,20190310,sistema,nula,0
13955,216,20190316,integración,nula,0
13956,216,20190317,sistema,nula,0
13957,216,20190319,sistema,nula,0
13958,216,20190321,sistema,nula,0
13959,216,20190322,integración,nula,0
13960,216,20190324,sistema,nula,0
13961,216,20190326,integración,alta,1
13962,216,20190326,sistema,nula,0
13963,216,20190327,integración,nula,0
13964,216,20190328,integración,nula,0
13965,216,20190331,sistema,nula,0
13966,216,20190401,sistema,nula,0
13967,216,20190402,integración,nula,0
13968,216,20190402,sistema,nula,0
13969,216,20190403,sistema,nula,0
13970,216,20190406,integración,nula,0
13971,216,20190406,sistema,nula,0
13972,216,20190409,sistema,nula,0
13973,216,20190410,sistema,media,1
13974,216,20190411,integración,nula,0
13975,216,20190416,sistema,nula,0
13976,216,20190418,sistema,nula,0
13977,216,20190420,integración,baja,1
13978,216,20190420,sistema,nula,0
13979,216,20190421,sistema,media,1
13980,216,20190423,integración,nula,0
13981,216,20190425,integración,nula,0
13982,216,20190425,sistema,media,1
13983,216,20190425,sistema,nula,0
13984,216,20190428,integración,nula,0
13985,216,20190429,sistema,alta,1
13986,216,20190430,integración,nula,0
13987,216,20190503,integración,nula,0
13988,216,20190508,sistema,nula,0
13989,217,20171029,sistema,nula,0
13990,217,20171121,integración,nula,0
13991,217,20171123,integración,nula,0
13992,217,20171124,sistema,nula,0
13993,217,20171127,sistema,nula,0
13994,217,20171203,integración,nula,0
13995,217,20171204,integración,nula,0
13996,217,20171207,integración,nula,0
13997,217,20171210,integración,nula,0
13998,217,20171212,integración,nula,0
13999,217,20171213,sistema,nula,0
14000,217,20171216,integración,nula,0
14001,217,20171216,sistema,nula,0
14002,217,20171218,sistema,nula,0
14003,217,20171221,integración,nula,0
14004,217,20171222,integración,nula,0
14005,217,20171223,integración,nula,0
14006,217,20171229,integración,nula,0
14007,217,20180106,sistema,nula,0
14008,217,20180110,sistema,baja,1
14009,217,20180111,integración,nula,0
14010,217,20180115,integración,nula,0
14011,217,20180115,sistema,nula,0
14012,217,20180117,integración,nula,0
14013,217,20180119,integración,nula,0
14014,217,20180120,integración,nula,0
14015,217,20180123,sistema,nula,0
14016,217,20180126,integración,baja,1
14017,217,20180126,sistema,nula,0
14018,217,20180127,integración,crítica,1
14019,217,20180127,sistema,nula,0
14020,217,20180131,sistema,nula,0
14021,217,20180202,integración,nula,0
14022,217,20180206,integración,nula,0
14023,217,20180208,integración,nula,0
14024,217,20180211,sistema,nula,0
14025,217,20180222,sistema,baja,1
14026,218,20171010,sistema,nula,0
14027,218,20171026,sistema,nula,0
14028,218,20171115,integración,nula,0
14029,218,20171117,sistema,nula,0
14030,218,20171127,sistema,nula,0
14031,218,20171130,integración,nula,0
14032,218,20171205,integración,nula,0
14033,218,20171207,sistema,nula,0
14034,218,20171211,integración,nula,0
14035,218,20171213,integración,nula,0
14036,218,20171216,integración,nula,0
14037,218,20171222,sistema,nula,0
14038,218,20171225,sistema,nula,0
14039,218,20171227,sistema,crítica,1
14040,218,20171228,integración,nula,0
14041,218,20171229,sistema,nula,0
14042,218,20180107,sistema,nula,0
14043,218,20180114,integración,nula,0
14044,218,20180114,sistema,nula,0
14045,218,20180116,integración,nula,0
14046,218,20180121,sistema,nula,0
14047,218,20180123,integración,nula,0
14048,218,20180124,sistema,media,1
14049,218,20180128,sistema,nula,0
14050,218,20180129,integración,nula,0
14051,218,20180130,integración,baja,1
14052,218,20180130,integración,nula,0
14053,218,20180201,sistema,alta,1
14054,218,20180201,sistema,baja,1
14055,218,20180203,sistema,nula,0
14056,218,20180204,integración,nula,0
14057,218,20180204,sistema,nula,0
14058,218,20180207,sistema,nula,0
14059,218,20180209,sistema,nula,0
14060,218,20180212,sistema,nula,0
14061,218,20180215,integración,nula,0
14062,218,20180217,sistema,nula,0
14063,218,20180223,sistema,nula,0
14064,218,20180224,sistema,nula,0
14065,218,20180227,integración,nula,0
14066,218,20180227,sistema,nula,0
14067,218,20180228,integración,baja,1
14068,218,20180302,integración,media,1
14069,218,20180303,integración,baja,1
14070,218,20180304,integración,nula,0
14071,218,20180306,sistema,media,1
14072,218,20180309,sistema,nula,0
14073,218,20180311,integración,nula,0
14074,218,20180311,sistema,nula,0
14075,218,20180312,integración,nula,0
14076,218,20180317,integración,nula,0
14077,218,20180319,integración,nula,0
14078,218,20180321,integración,nula,0
14079,218,20180321,sistema,media,1
14080,218,20180323,integración,nula,0
14081,218,20180323,sistema,media,1
14082,218,20180326,sistema,baja,1
14083,218,20180326,sistema,media,1
14084,218,20180326,sistema,nula,0
14085,218,20180328,sistema,nula,0
14086,218,20180330,integración,nula,0
14087,218,20180401,sistema,baja,1
14088,218,20180402,sistema,nula,0
14089,218,20180403,integración,alta,1
14090,218,20180404,integración,crítica,1
14091,218,20180404,integración,nula,0
14092,218,20180405,sistema,nula,0
14093,218,20180406,integración,nula,0
14094,218,20180407,integración,nula,0
14095,218,20180411,integración,nula,0
14096,218,20180413,sistema,nula,0
14097,218,20180415,integración,nula,0
14098,218,20180415,sistema,nula,0
14099,218,20180418,sistema,nula,0
14100,218,20180419,integración,nula,0
14101,218,20180420,integración,nula,0
14102,218,20180421,integración,baja,1
14103,218,20180421,integración,nula,0
14104,218,20180422,sistema,nula,0
14105,218,20180423,sistema,nula,0
14106,218,20180424,integración,nula,0
14107,218,20180424,sistema,nula,0
14108,218,20180425,integración,nula,0
14109,218,20180427,integración,crítica,1
14110,218,20180427,integración,nula,0
14111,218,20180427,sistema,nula,0
14112,218,20180430,integración,media,1
14113,218,20180501,integración,media,1
14114,218,20180501,integración,nula,0
14115,218,20180503,integración,crítica,1
14116,218,20180505,sistema,nula,0
14117,218,20180515,sistema,nula,0
14118,218,20180524,sistema,nula,0
14119,218,20180525,sistema,nula,0
14120,218,20180527,integración,nula,0
14121,218,20180530,sistema,crítica,1
14122,218,20180530,sistema,nula,0
14123,218,20180602,integración,nula,0
14124,218,20180602,sistema,nula,0
14125,218,20180606,sistema,nula,0
14126,218,20180607,integración,baja,1
14127,218,20180612,sistema,nula,0
14128,218,20180614,sistema,media,1
14129,218,20180617,integración,baja,1
14130,218,20180626,sistema,media,1
14131,218,20180627,sistema,nula,0
14132,221,20230410,sistema,nula,0
14133,221,20230415,integración,nula,0
14134,221,20230423,integración,nula,0
14135,221,20230425,sistema,alta,1
14136,221,20230428,integración,nula,0
14137,221,20230508,sistema,media,1
14138,221,20230509,sistema,media,1
14139,221,20230512,sistema,nula,0
14140,221,20230514,integración,crítica,1
14141,221,20230514,sistema,alta,1
14142,221,20230516,sistema,nula,0
14143,221,20230517,sistema,nula,0
14144,221,20230518,sistema,nula,0
14145,221,20230521,integración,alta,1
14146,221,20230522,integración,nula,0
14147,221,20230522,sistema,nula,0
14148,221,20230524,integración,nula,0
14149,221,20230524,sistema,nula,0
14150,221,20230526,integración,crítica,1
14151,221,20230526,sistema,nula,0
14152,221,20230528,integración,nula,0
14153,221,20230529,integración,nula,0
14154,221,20230530,integración,nula,0
14155,221,20230602,integración,nula,0
14156,221,20230602,sistema,nula,0
14157,221,20230603,integración,nula,0
14158,221,20230604,integración,nula,0
14159,221,20230604,sistema,alta,1
14160,221,20230606,integración,nula,0
14161,221,20230606,sistema,baja,1
14162,221,20230607,integración,nula,0
14163,221,20230609,integración,nula,0
14164,221,20230610,integración,nula,0
14165,221,20230611,sistema,nula,0
14166,221,20230612,integración,nula,0
14167,221,20230612,sistema,nula,0
14168,221,20230614,integración,nula,0
14169,221,20230614,sistema,nula,0
14170,221,20230618,integración,nula,0
14171,221,20230619,integración,nula,0
14172,221,20230620,sistema,media,1
14173,221,20230621,sistema,crítica,1
14174,221,20230624,integración,nula,0
14175,222,20190822,sistema,nula,0
14176,222,20190824,integración,nula,0
14177,222,20190824,sistema,nula,0
14178,222,20190826,sistema,nula,0
14179,222,20190827,integración,nula,0
14180,222,20190828,integración,nula,0
14181,222,20190829,integración,nula,0
14182,222,20190830,integración,media,1
14183,222,20190830,integración,nula,0
14184,222,20190831,integración,media,2
14185,222,20190831,integración,nula,0
14186,222,20190831,sistema,alta,1
14187,222,20190831,sistema,nula,0
14188,222,20190901,sistema,nula,0
14189,222,20190902,integración,nula,0
14190,222,20190902,sistema,crítica,1
14191,222,20190903,sistema,baja,2
14192,222,20190903,sistema,nula,0
14193,222,20190904,integración,nula,0
14194,222,20190904,sistema,nula,0
14195,222,20190905,sistema,nula,0
14196,222,20190906,sistema,nula,0
14197,222,20190907,integración,nula,0
14198,222,20190907,sistema,nula,0
14199,222,20190908,integración,baja,1
14200,222,20190908,integración,nula,0
14201,222,20190908,sistema,baja,1
14202,222,20190909,integración,media,1
14203,222,20190909,integración,nula,0
14204,222,20190909,sistema,nula,0
14205,222,20190910,integración,nula,0
14206,222,20190910,sistema,nula,0
14207,222,20190911,integración,nula,0
14208,222,20190911,sistema,nula,0
14209,222,20190912,integración,nula,0
14210,222,20190912,sistema,media,1
14211,222,20190913,sistema,nula,0
14212,224,20200801,integración,nula,0
14213,224,20200905,integración,nula,0
14214,224,20200908,integración,nula,0
14215,224,20200913,integración,nula,0
14216,224,20200924,integración,nula,0
14217,224,20200925,sistema,nula,0
14218,224,20200927,sistema,nula,0
14219,224,20200930,integración,nula,0
14220,224,20201004,integración,nula,0
14221,224,20201010,integración,nula,0
14222,224,20201015,integración,nula,0
14223,224,20201018,integración,nula,0
14224,224,20201019,integración,media,1
14225,224,20201023,sistema,nula,0
14226,224,20201024,integración,nula,0
14227,224,20201024,sistema,nula,0
14228,224,20201026,sistema,baja,1
14229,224,20201028,sistema,nula,0
14230,224,20201029,integración,nula,0
14231,224,20201030,integración,nula,0
14232,224,20201031,integración,nula,0
14233,224,20201031,sistema,nula,0
14234,224,20201102,integración,nula,0
14235,224,20201103,integración,nula,0
14236,224,20201104,sistema,nula,0
14237,224,20201105,sistema,nula,0
14238,224,20201106,integración,nula,0
14239,224,20201109,integración,nula,0
14240,224,20201109,sistema,crítica,1
14241,224,20201109,sistema,nula,0
14242,224,20201110,integración,nula,0
14243,224,20201110,sistema,nula,0
14244,224,20201113,integración,nula,0
14245,224,20201113,sistema,nula,0
14246,224,20201114,integración,media,1
14247,224,20201115,sistema,baja,1
14248,224,20201118,integración,baja,1
14249,224,20201118,sistema,crítica,1
14250,224,20201120,sistema,nula,0
14251,224,20201121,sistema,nula,0
14252,224,20201122,integración,baja,1
14253,224,20201122,integración,nula,0
14254,224,20201122,sistema,media,1
14255,224,20201122,sistema,nula,0
14256,224,20201123,integración,nula,0
14257,224,20201123,sistema,nula,0
14258,224,20201124,integración,nula,0
14259,224,20201124,sistema,nula,0
14260,224,20201125,integración,nula,0
14261,224,20201125,sistema,nula,0
14262,224,20201126,integración,alta,1
14263,224,20201126,integración,nula,0
14264,224,20201128,integración,nula,0
14265,224,20201128,sistema,nula,0
14266,224,20201129,sistema,nula,0
14267,224,20201201,integración,nula,0
14268,224,20201202,integración,media,1
14269,224,20201202,sistema,nula,0
14270,224,20201204,sistema,nula,0
14271,224,20201205,sistema,nula,0
14272,224,20201206,integración,media,1
14273,224,20201206,sistema,media,1
14274,224,20201206,sistema,nula,0
14275,224,20201207,integración,nula,0
14276,224,20201208,integración,nula,0
14277,224,20201208,sistema,nula,0
14278,224,20201209,integración,nula,0
14279,224,20201209,sistema,nula,0
14280,224,20201212,sistema,nula,0
14281,224,20201215,integración,nula,0
14282,224,20201216,integración,nula,0
14283,224,20201216,sistema,nula,0
14284,224,20201218,integración,nula,0
14285,224,20201218,sistema,nula,0
14286,224,20201220,integración,nula,0
14287,224,20201220,sistema,baja,1
14288,224,20201220,sistema,nula,0
14289,224,20201221,integración,nula,0
14290,224,20201223,sistema,nula,0
14291,224,20201225,integración,alta,1
14292,224,20201225,sistema,nula,0
14293,224,20201227,integración,nula,0
14294,224,20201227,sistema,nula,0
14295,224,20210102,integración,nula,0
14296,224,20210102,sistema,nula,0
14297,224,20210104,integración,nula,0
14298,225,20171024,integración,nula,0
14299,225,20171026,integración,nula,0
14300,225,20171028,integración,nula,0
14301,225,20171030,sistema,media,1
14302,225,20171103,integración,nula,0
14303,225,20171105,sistema,nula,0
14304,225,20171107,sistema,crítica,1
14305,225,20171116,sistema,nula,0
14306,225,20171117,integración,nula,0
14307,225,20171120,integración,nula,0
14308,225,20171120,sistema,nula,0
14309,225,20171122,sistema,crítica,1
14310,225,20171122,sistema,media,1
14311,225,20171129,integración,nula,0
14312,225,20171129,sistema,crítica,1
14313,225,20171130,sistema,nula,0
14314,225,20171202,integración,nula,0
14315,225,20171203,integración,nula,0
14316,225,20171206,integración,nula,0
14317,225,20171206,sistema,nula,0
14318,225,20171207,integración,nula,0
14319,225,20171207,sistema,media,1
14320,225,20171207,sistema,nula,0
14321,225,20171208,integración,nula,0
14322,225,20171210,sistema,nula,0
14323,225,20171212,sistema,alta,1
14324,225,20171213,sistema,nula,0
14325,225,20171214,integración,nula,0
14326,225,20171215,integración,nula,0
14327,225,20171218,sistema,nula,0
14328,225,20171220,sistema,nula,0
14329,225,20171221,integración,nula,0
14330,225,20171222,sistema,nula,0
14331,225,20171223,integración,nula,0
14332,225,20171224,integración,nula,0
14333,225,20171225,integración,nula,0
14334,225,20171225,sistema,alta,1
14335,225,20171225,sistema,nula,0
14336,225,20171226,integración,nula,0
14337,225,20171226,sistema,alta,1
14338,225,20171226,sistema,baja,1
14339,225,20171226,sistema,crítica,1
14340,225,20171229,sistema,crítica,1
14341,225,20171229,sistema,nula,0
14342,225,20171230,integración,nula,0
14343,225,20171230,sistema,crítica,1
14344,225,20171231,integración,crítica,1
14345,225,20180101,integración,nula,0
14346,225,20180102,integración,nula,0
14347,225,20180103,integración,alta,1
14348,225,20180103,sistema,nula,0
14349,225,20180104,sistema,alta,1
14350,225,20180104,sistema,nula,0
14351,225,20180105,sistema,nula,0
14352,225,20180106,integración,nula,0
14353,225,20180106,sistema,nula,0
14354,225,20180107,integración,nula,0
14355,225,20180107,sistema,nula,0
14356,225,20180108,integración,nula,0
14357,225,20180108,sistema,media,1
14358,225,20180108,sistema,nula,0
14359,225,20180109,integración,crítica,1
14360,225,20180110,integración,media,2
14361,225,20180110,sistema,nula,0
14362,225,20180111,integración,media,1
14363,225,20180111,integración,nula,0
14364,225,20180111,sistema,nula,0
14365,225,20180112,sistema,nula,0
14366,225,20180113,integración,alta,1
14367,225,20180113,integración,baja,1
14368,225,20180113,integración,nula,0
14369,225,20180113,sistema,nula,0
14370,225,20180114,integración,nula,0
14371,225,20180114,sistema,nula,0
14372,225,20180116,sistema,nula,0
14373,225,20180118,integración,media,1
14374,225,20180118,sistema,nula,0
14375,225,20180120,integración,nula,0
14376,225,20180120,sistema,baja,1
14377,225,20180120,sistema,nula,0
14378,225,20180121,integración,nula,0
14379,225,20180122,integración,nula,0
14380,225,20180122,sistema,baja,1
14381,225,20180123,integración,nula,0
14382,225,20180123,sistema,nula,0
14383,225,20180124,integración,nula,0
14384,225,20180124,sistema,nula,0
14385,225,20180125,sistema,crítica,1
14386,225,20180125,sistema,nula,0
14387,225,20180126,sistema,nula,0
14388,225,20180127,integración,crítica,1
14389,225,20180128,integración,nula,0
14390,225,20180128,sistema,baja,1
14391,225,20180128,sistema,nula,0
14392,225,20180129,integración,nula,0
14393,225,20180129,sistema,nula,0
14394,225,20180130,sistema,nula,0
14395,225,20180131,integración,nula,0
14396,225,20180131,sistema,nula,0
14397,225,20180201,integración,baja,1
14398,225,20180201,integración,nula,0
14399,225,20180201,sistema,nula,0
14400,225,20180202,integración,nula,0
14401,225,20180202,sistema,media,1
14402,225,20180202,sistema,nula,0
14403,225,20180203,integración,crítica,1
14404,225,20180204,sistema,crítica,1
14405,225,20180204,sistema,nula,0
14406,225,20180206,integración,crítica,1
14407,225,20180207,integración,nula,0
14408,225,20180207,sistema,nula,0
14409,225,20180208,integración,baja,1
14410,225,20180208,integración,nula,0
14411,225,20180208,sistema,nula,0
14412,225,20180209,sistema,nula,0
14413,225,20180210,integración,nula,0
14414,225,20180210,sistema,nula,0
14415,225,20180212,integración,nula,0
14416,225,20180212,sistema,nula,0
14417,225,20180213,integración,nula,0
14418,225,20180214,sistema,nula,0
14419,225,20180216,sistema,nula,0
14420,225,20180217,integración,nula,0
14421,225,20180221,sistema,nula,0
14422,225,20180222,integración,nula,0
14423,226,20200411,integración,nula,0
14424,226,20200525,integración,nula,0
14425,226,20200527,sistema,nula,0
14426,226,20200604,integración,nula,0
14427,226,20200606,sistema,nula,0
14428,226,20200608,integración,nula,0
14429,226,20200608,sistema,nula,0
14430,226,20200613,sistema,baja,1
14431,226,20200617,integración,media,1
14432,226,20200618,integración,nula,0
14433,226,20200618,sistema,nula,0
14434,226,20200623,integración,nula,0
14435,226,20200625,sistema,nula,0
14436,226,20200628,integración,media,1
14437,226,20200630,sistema,nula,0
14438,226,20200703,integración,nula,0
14439,226,20200704,integración,nula,0
14440,226,20200705,sistema,nula,0
14441,226,20200706,integración,nula,0
14442,226,20200711,sistema,baja,1
14443,226,20200715,integración,nula,0
14444,226,20200717,integración,nula,0
14445,226,20200717,sistema,nula,0
14446,226,20200718,sistema,nula,0
14447,226,20200719,sistema,nula,0
14448,226,20200720,sistema,nula,0
14449,226,20200721,integración,nula,0
14450,226,20200722,sistema,nula,0
14451,226,20200726,sistema,nula,0
14452,226,20200727,integración,nula,0
14453,226,20200727,sistema,nula,0
14454,226,20200728,sistema,nula,0
14455,226,20200731,sistema,nula,0
14456,226,20200803,sistema,nula,0
14457,226,20200810,integración,nula,0
14458,226,20200811,sistema,nula,0
14459,226,20200812,integración,nula,0
14460,226,20200813,sistema,nula,0
14461,226,20200814,integración,nula,0
14462,226,20200814,sistema,nula,0
14463,226,20200816,integración,nula,0
14464,226,20200817,integración,nula,0
14465,226,20200818,integración,nula,0
14466,226,20200818,sistema,crítica,1
14467,226,20200819,integración,nula,0
14468,226,20200820,integración,nula,0
14469,226,20200820,sistema,baja,1
14470,226,20200821,sistema,nula,0
14471,226,20200824,sistema,nula,0
14472,226,20200826,integración,nula,0
14473,226,20200828,sistema,nula,0
14474,226,20200830,sistema,nula,0
14475,226,20200901,sistema,media,1
14476,226,20200902,integración,nula,0
14477,226,20200904,sistema,nula,0
14478,226,20200907,sistema,nula,0
14479,226,20200913,sistema,nula,0
14480,232,20210601,integración,nula,0
14481,232,20210610,integración,nula,0
14482,232,20210629,sistema,nula,0
14483,232,20210702,integración,nula,0
14484,232,20210710,sistema,nula,0
14485,232,20210711,integración,nula,0
14486,232,20210711,sistema,nula,0
14487,232,20210712,integración,nula,0
14488,232,20210716,integración,nula,0
14489,232,20210717,sistema,nula,0
14490,232,20210722,sistema,nula,0
14491,232,20210724,sistema,nula,0
14492,232,20210727,sistema,nula,0
14493,232,20210729,sistema,nula,0
14494,232,20210730,integración,nula,0
14495,232,20210801,integración,nula,0
14496,232,20210804,sistema,alta,1
14497,232,20210805,sistema,crítica,1
14498,232,20210808,integración,nula,0
14499,232,20210808,sistema,nula,0
14500,232,20210810,integración,nula,0
14501,232,20210811,sistema,nula,0
14502,232,20210813,integración,nula,0
14503,232,20210816,integración,nula,0
14504,232,20210820,sistema,media,1
14505,232,20210823,sistema,nula,0
14506,232,20210825,sistema,nula,0
14507,232,20210826,sistema,crítica,1
14508,232,20210827,integración,nula,0
14509,232,20210830,sistema,nula,0
14510,232,20210901,integración,media,1
14511,232,20210901,sistema,nula,0
14512,232,20210902,integración,media,1
14513,232,20210903,sistema,nula,0
14514,232,20210904,sistema,crítica,1
14515,232,20210906,sistema,nula,0
14516,232,20210907,integración,nula,0
14517,232,20210908,integración,nula,0
14518,232,20210909,integración,media,1
14519,232,20210911,integración,nula,0
